filename,page number,page text
Thiuram mix,page_0,"Title: 3. Thiuram mix Wat is thiuram mix?
Thiuram mix wordt gebruikt als versneller in het vulcanisatieproces bij de rubberproductie. Thiuram mix bestaat uit de volgende stoffen: 
- Tetramethylthiuram monosulfide; 
- Tetramethylthiuram disulfide; 
- Tetraethylthiuram disulfide; 
- Dipentametylenethiuram disulfide. Tijdens het vulcanisatieproces wordt het onbehandelde natuurlijke rubberlatex voor vervaardiging in vele rubberproducten geschikt gemaakt. Bijna alle rubbersamenstellingen bevatten wel rubberversnellers, de stoffen afgeleid van thiuram zijn er daar enkelen van. Het is vaak erg moeilijk om te achterhalen welke rubberversnellers er in een bepaald product zijn gebruikt.

Title: Waarin kan thiuram mix voorkomen?
- Antislip op bv tapijten; 
- Ballonnen; 
- Elastiek; 
- Tuinslang en tuinhandschoenen; 
- Huishoudhandschoenen; 
- Hoofdkussens en matrassen; 
- Handvatten waarin rubber is verwerkt; 
- Keukengereedschap waarin rubber is verwerkt; 
- Duikbril, badmuts etc.; 
- Rubberen laarzen; 
- Sportschoenen; 
- Pantoffels; 
- Rubberen binnenzolen van schoenen; 
- Beha’s; 
- Sponzen waarin rubber is verwerkt; 
- Rubberlatex condooms; 
- Landbouwgif; 
- Oortelefoons; 
- Antivlooien- en antitekenmiddelen bij huisdieren; 
- Andere producten waarin rubber is verwerkt.

Title: Wat zijn de verschijnselen bij een thiuram mix allergie?
De uitslag die ontstaat door contact met het thiuram wordt ook wel allergische contactdermatitis genoemd. Dit kan op vele plekken van de huid voorkomen en in verschillende vormen zich uiten. Reactie op elastiek in onderbroek Positieve plakproef op thiuram en mercapto

Title: Plaats
Oorzaak Symptomen Handen -rubberhand- schoenen -rubberen handvatten Voornamelijk uitslag ter hoogte van de polsen Gezicht -oogschaduw- applicator -mascara- borsteltje -koptelefoon -duikbril of veiligheidsbril -onderzoeks- handschoenen -hoofdkussens Uitslag op de oogleden Uitslag in het gezicht Voeten -(sport) schoenen -rubberen binnenzolen -rubberen laarzen Uitslag begint op de grote teen en breidt zich geleidelijk uit naar de andere tenen Genitaliën -condooms -pessarium Penile en perianale dermatitis Vaginitis en vulvitis Andere delen van het lichaam -rubber als bestandsdeel in kleding- stukken zoals ondergoed en kousen -rubber in meubilair Uitslag ter plaatse van gedragen kledingstuk Uitslag aan ellebogen door vullings- materiaal in meubilair (zoals een zitbank)

Title: Hoe ben ik allergisch geworden voor thiuram mix?
Chronische blootstelling aan thiuram mix is een voor de hand liggende reden voor uw allergie. Zo kunnen bepaalde beroepsgroepen eerder een allergie voor thiuram mix ontwikkelen, zoals verpleegkundigen, kappers, tandartsen etc.

Title: Ben ik allergisch voor thiuram mix?
Een allergie voor thiuram kan worden vastgesteld door middel van een plakproef."
Imidazolidinyl urea,page_1,"Title: Alternatieve namen voor imidazolidinyl urea
- N,N-methylenebis (N'-)1- (hydroxymethyl)-2,5-dioxo-4- imidazolidinyl urea; 
- Urea, N,N-methylenebis [N'-[3- (hydroxymethyl)-2,5-dioxo-4- imidazolidinyl]; 
- 1,1'-Methylenebis[3-[3-(hydroxymethyl)- 2,5-dioxo-4-imidazolidinyl]urea]; 
- Germall 115®; 
- Imidurea NF®; 
- Biopure 100®; 
- Imidurea®; 
- Sept 115®; 
- Tristat 1U®; 
- Unicide U-13®."
Thiuram mix,page_1,"Title: Hoe kan ik thiuram mix vermijden?
De beste manier om iets te vermijden is door zich bewust te zijn welke producten thiuram mix bevatten. Over het algemeen is het erg moeilijk om te bepalen welke rubberversnellers er in een bepaald product voorkomen. Minimaliseer blootstelling aan alle rubberproducten en gebruik alternatieven zoals vinyl, plastic, hout, leer of stof. Bepaalde producten worden onder de naam hypoallergeen verkocht. Toch is het verstandig om voor gebruik contact op te nemen met de fabrikant om navraag te doen naar de gebruikte rubberversnellers. Vinyl handschoenen kunnen een geschikt alternatief zijn hoewel sommige mensen voor zowel rubber als vinyl allergisch kunnen zijn. Tactylon® handschoenen zijn voor de meeste mensen een goed alternatief. Wees er op verdacht dat niet rubberen handschoenen minder bescherming bieden tegen virussen en bepaalde chemicaliën dan rubberen handschoenen. Wanneer u een rubberallergie heeft en een chirurgische- of tandheelkundige behandeling moet ondergaan dan moet u uw (tand)arts inlichten over deze allergie. Vermijd het dragen van schoenen waarin rubber is verwerkt. Sokken of panty’s die gedragen zijn in een schoen die rubber bevat, kunnen zijn gecontamineerd en kunnen ook een allergische reactie veroorzaken. Deze sokken kunnen beter niet meer worden gedragen, omdat zelfs na het wassen niet alle rubberdeeltjes verdwijnen. Condooms die geen rubber bevatten (o.a. Durex Avanti) en plastic diafragma’s zijn een goed alternatief. Bedek armleuningen van meubilair met bv een handdoek en vermijd het blootvoets lopen op tapijt en vloerbedekking.

Title: Behandeling van de allergie
Behandeling van de uitslag die optreedt door het rubber gebeurt met behulp van medicatie die ook gebruikt wordt bij acute dermatitis en eczeem. Dermatitis veroorzaakt door schoenen dient goed te worden gediagnostiseerd en behandeld te worden. Contact dermatitis aan de voeten kan worden geïnfecteerd met Staphylococcus aureus of met een schimmelinfectie."
Geurstoffen mix,page_1,"Title: Hydroxycitronellal
-zoete frisse geur van lelietjes van dalen -synthetische bloemengeur -in parfums, zeep, cosmetica, oogcrème, aftershave -gebruikt in insecticiden en ontsmettingsmiddelen Oak moss absolute -aarde/bosachtige, mannelijke geur -essentiële olie uit boomkorstmos -tegenwoordig gebruikt in aftershave en andere geparfumeerde producten voor mannen Geuren kunnen ook gevonden worden in de werkplaats, zoals in verf en sommige vloeistoffen. Geuren kunnen ook via de airconditioning verspreid worden.

Title: Behandeling van een dermatitis veroorzaakt door geurstoffen mix allergie.
Wanneer de dermatitis op de huid verschijnt, kan deze behandeld worden als elk ander acuut eczeem/dermatitis. Dit houdt in crèmes/zalven met corticosteroïden en een eventuele behandeling van een secundaire bacteriële infectie.

Title: Wat kan ik doen om een geurstoffen allergie te vermijden?
Indien u een geurstoffen allergie heeft, is de beste manier om problemen te voorkomen: vermijdt producten die geurstoffen bevatten. Helaas is een geurstoffen allergie normaal gesproken een “levenslange allergie” en wordt het erger naarmate er meer blootstelling is aan geuren. Vaak wordt op producten alleen aangegeven dat ze geurstoffen bevatten en niet specifiek welke geurstof. In de lijst hieronder staan namen die u in producten moet vermijden.

Title: Andere naam voor geurstoffen
- Parfum; 
- Toiletspray; 
- Colognes; 
- Maskerende parfum; 
- Ongeparfumeerde parfum; 
- Aroma; 
- Essentiële oliën.

Title: Geurstof allergeen
- Amylcinnamic alcohol; 
- Anisyl alcohol; 
- Benzyl alcohol; 
- Benzyl salicylate; 
- Cinnamic alcohol ; 
- Cinnamic aldehyde; 
- Coumarin; 
- Eugenol; 
- Geraniol; 
- Hydroxycitronellal; 
- Isoeugenol; 
- Musk ambrette; 
- Boom korstmos; 
- Sandelhout olie; 
- Teer op hout.

Title: Potentieel allergeen
- Perubalsem; 
- Cassia olie; 
- Cinnamon (kaneel); 
- Kruidnagel; 
- Citronella kaarsen; 
- Ethylene bassylate. Let op producten die gelabeld zijn met “ongeparfumeerd” of “geurstoffen vrij”, omdat dit niet inhoud dat het product geen geurstof bevat, maar dat er geen waarneembare geur aan zit. Wees erop verdacht dat kleren gewassen in geparfumeerd waspoeder een probleem kan geven op de huid. Het beste is om geurstoffen vrij waspoeder te nemen. Informeer uw arts en tandarts over het feit dat u allergisch bent voor geurstoffen mix. Wanneer u hoogst gevoelig bent, kan uw (huis)arts u een speciaal dieet aanbevelen vrij van bovengenoemde allergenen of verwante allergenen, die soms als smaakstof worden toegevoegd.

Title: Kruisreacties
- Perubalsem; 
- Cassia olie; 
- Kaneel; 
- Cloves; 
- Citronella kaarsen; 
- Ethyleen bassylaat; 
- Tijgerbalsem."
Kobalt,page_0,"Title: 5. Kobalt Wat is kobalt en waar vind je het?
Kobalt is een metaal dat in de grond, in stof en in zeewater voorkomt. Hieronder volgt een lijst met een aantal van de vele bronnen van kobalt en waar en hoe we ermee in contact kunnen komen: 
- Kobaltblauw pigment in porselein, glas, aardewerk, keramiek en emaille; 
- Kobaltblauw in blauwe en groene waterverf, kleurpotloden en stiften; 
- Metalen voorwerpen; gespen, knopen, ritsen, etc.; 
- Medisch gebruik: vitamine B12 preparaten, metalen prothesen, gebitselementen en plaatjes; 
- Haarverf (in licht bruine tinten); 
- Deodorant; 
- Cement; 
- Rubberen banden; 
- Oliën; 
- Verf; 
- Polyester hars.

Title: Wat merk ik bij een allergie voor kobalt?
De reactie hierop wordt allergisch contact eczeem genoemd. Bij injecties met vitamine B12 kan er een rood en jeukend gebied rond de plaats van injectie ontstaan. Slikt u vitamine B12 dan kunt u eczeem aan de handen krijgen. Kobalt kan ook een rode vlekkerige huid veroorzaken. Vaak komen de allergische reacties niet alleen door kobalt. Zo zit er in veel metalen voorwerpen ook nikkel.

Title: Ben ik allergisch voor kobalt?
Of u allergisch bent voor kobalt testen we met een plakproef. Hierbij worden op de huid van uw rug de teststoffen aangebracht. Nikkel en kobalt worden altijd samen in combinaties van metalen (legeringen) gevonden. De combinatie van een nikkel en kobalt allergie komt regelmatig voor.

Title: De behandeling van kobalt allergie
Ontwijk het contact met kobalt. Krijgt u huiduitslag? Dan krijgt u een crème/zalf met corticosteroïden en verzachtende smeersels. Kunt u kobalt niet ontwijken? Zorg er dan voor dat u er zo min mogelijk mee in contact komt. Kort contact met metalen voorwerpen is normaal gesproken geen probleem. Alleen zeer gevoelige patiënten hebben er dan last van.

Title: Manieren om contact met kobalt te verminderen
Gebruik metalen voorwerpen met geplastificeerde handgrepen. Wanneer nodig vinyl of rubberen handschoenen dragen. Voorwerpen zoals sleutels bestrijken met blanke nagellak of beschermende kleding.

Title: Hoe zorg ik dat ik geen allergische reactie krijg?
Kobalt komt in veel verschillende producten voor. Controleer op etiketten of er kobalt (of een van de andere namen) in het product zitten. Vraag zo nodig advies. Ontwijk metalen sieraden en dergelijke. Zilver en platina kunt u normaal gesproken wel gebruiken. Laat uw (huis)arts en tandarts weten dat u allergisch bent voor kobalt.

Title: Andere namen voor kobalt
- Kobalt dichloride, hexahydraat; 
- Kobalt (II) chloride-hexahydraat; 
- Kobalt blauw; 
- Kobalthoudend chloridehexahydraat.

Title: Bronnen van kobalt
- Legeringen (combinaties van metalen); 
- Keukengereedschap; 
- Knopen; 
- Metalen prothesen; 
- Gespen; 
- Oliën; 
- Keramiek; 
- Verven; 
- Haarverf; 
- Aardewerk; 
- Cement; 
- Polyesterhars; 
- Klei; 
- Drukinkt; 
- Rubberen banden; 
- Vitamine B12; 
- Ritssluitingen; 
- Glas; 
- Tandplaatjes; 
- Reinigende middelen (detergentia)."
Transurethrale resectie prostaat,page_1,"Title: Na de operatie
Na de operatie verblijft u nog enige tijd op de uitslaapkamer voor u weer naar de verpleegafdeling gaat. Wanneer u weer terug bent op de afdeling, wordt uw naaste, de contactpersoon die bij ons bekend is, hierover geïnformeerd. U heeft een infuus gekregen voor vocht en eventuele medicatietoediening. Ook heeft u een blaaskatheter, dit is een slangetje in de blaas waardoor de urine wordt afgevoerd. Aan de blaaskatheter zit een spoelsysteem bevestigd om de blaas continu te spoelen. Het kan ook zijn dat de blaas via een buikkatheter gespoeld wordt in plaats van de blaaskatheter. Dit wordt bepaald door de uroloog. De urine kan bloederig zijn omdat de prostaat veel kleine bloedvaatjes heeft die na de operatie weer gemakkelijk kunnen gaan bloeden. Door middel van het spoelen wordt de blaaskatheter opengehouden. Eventuele bloedstolsels in de blaas worden verwijderd en het verkleint de kans op het ontstaan van bloedstolsels. Hoe lang de urine bloederig blijft is afhankelijk van de ingreep en verschilt van persoon tot persoon. Het is van belang dat u probeert tenminste twee tot drie liter per dag te drinken zodat u op natuurlijke wijze uw blaas spoelt. De blaaskatheter is een slangetje dat normaal niet in het lichaam hoort. De blaas kan proberen het slangetje “uit te plassen”, waardoor u zogenaamde blaaskrampen kunt ervaren. U krijgt dan het gevoel dat u erg nodig naar het toilet moet. Ook kunt u pijn ervaren die uitstraalt naar het topje van de penis. Door medicatie kunnen deze krampen worden bestreden. Laat de verpleegkundige dus weten wanneer u hier last van heeft. U mag weer eten en drinken.

Title: Pijnbestrijding
Een goede pijnbehandeling is belangrijk. Bij deze operatie bestaat pijnbehandeling meestal uit tabletten. Na de operatie vragen we u om de mate van pijn aan te geven middels een cijfer. Dit draagt bij aan een zo goed mogelijke pijnbehandeling.

Title: De volgende dag
U mag de volgende dag weer uit bed. Indien u voldoende hersteld bent mag het infuus in de loop van de dag worden afgekoppeld. Het spoelsysteem wordt op instructie van de uroloog, afhankelijk van de kleur van de urine verwijderd. De blaaskatheter en de eventuele buikkatheter blijven nog zitten.

Title: De rest van uw verblijf
De blaaskatheter wordt de tweede dag na de operatie verwijderd. De eventuele buikkatheter blijft dan nog zitten tot u goed kunt uitplassen. Dat wil zeggen, dat er na het plassen niet te veel urine in de blaas achter blijft. De verpleegkundige controleert dit door middel van een echoapparaat of indien aanwezig, door het openzetten van de buikkatheter. Als blijkt dat er te veel urine in de blaas achterblijft kan het zijn dat u tijdelijk weer een blaaskatheter krijgt waarmee u naar huis gaat.

Title: Ontslag
Meestal kunt u twee dagen na de operatie weer naar huis als het plassen goed gaat. De controle afspraak bij uw behandelend uroloog krijgt u thuis opgestuurd. Deze is zes tot acht weken na de operatie. Het is van belang dat u met volle blaas komt omdat tijdens de controle nogmaals wordt gekeken of u de blaas goed leeg plast. Indien u bloedverdunnende medicijnen gebruikt worden deze weer herstart in overleg met de uroloog."
Postoperatieve ileus,page_1,"Title: Misselijkheid/braken
De verpleegkundige zal een slangetje via uw neus, door uw keel en vervolgens in uw maag brengen, dit heet een maagsonde. Uw maag produceert iedere dag zo’n 1,5 liter aan verteringssappen. Normaal gesproken wordt dit door de darmen gebruikt voor het verteren van voedsel, echter nu zal dit zich ophopen in uw maag. Door middel van de maagsonde kunnen deze verteringssappen worden verwijderd waardoor misselijkheid in veel gevallen wordt bestreden en braken wordt voorkomen. Uw maag kan hierdoor tot rust komen en herstellen. Ook komt er zo minder druk op uw darmen waardoor de opgezette buik en eventuele pijnklachten wat verminderd kunnen worden. Mocht de misselijkheid toch aanhouden, dan zal de verpleegkundige u medicatie toedienen om deze klachten te bestrijden.

Title: Wegblijven van ontlasting
Soms wordt besloten u een rectaal klysma te geven. Hierbij wordt via uw anus vloeistof naar binnen gebracht. Wanneer u een stoma heeft, zal dit klysma eventueel via uw stoma toegediend worden. Deze vloeistof heeft een prikkelende werking op de darm waardoor geprobeerd wordt deze in beweging te brengen zodat u de ontlasting kwijt kunt. Dit kan eveneens een positief effect hebben op het laten van windjes en daarmee het kwijtraken van gassen en de ontlasting die zich ophopen in uw darmen. Bij goed resultaat zal uw buik minder opgezet en pijnlijk aanvoelen.

Title: Verminderde eetlust
Ondanks de verminderde eetlust heeft uw lichaam voedingsstoffen nodig om te herstellen. De arts zal, wanneer uw darmwerking niet binnen enkele dagen herstelt, in overleg met de verpleegkundige een alternatieve manier voor het toedienen van voeding afspreken. Dit wordt gedaan via een infuus.

Title: Vochthuishouding
Omdat u zelf niet voldoende kunt drinken en zelfs veel vocht verliest door braken/ via de maagsonde zal u extra vocht toegediend moeten worden via een alternatieve weg. Dit wordt gedaan via een infuus. Al het vocht dat in uw lichaam gaat (o.a. infuus en medicatie) en uit uw lichaam komt (via sonde, urine en ontlasting) worden bijgehouden en genoteerd. Daarom is het van belang dat u de urine en/of ontlasting opvangt middels een katheter, urinaal of po.

Title: Wat kunt u zelf doen
Wanneer u zelf in beweging komt heeft dit niet alleen een positief effect op het herstel van uw conditie na de operatie, ook heeft dit een positief effect op de darmwerking. Oftewel: wanneer u aan lichaamsbeweging doet, komen uw darmen ook eerder weer in beweging. U kunt in overleg met de verpleegkundige een goede balans tussen activiteiten en rustmomenten vaststellen. Daarnaast is uit onderzoek gebleken dat kauwgom kauwen een positief effect heeft op het herstel van de darmwerking. De verpleegkundige van de afdeling kan u van kauwgom voorzien.

Title: Herstel
Op de vraag in welke termijn uw darmwerking hersteld is kunnen wij u geen antwoord geven. Dit is afhankelijk van de oorzaak, maar is ook per persoon verschillend.Samen met u proberen wij de omstandigheden voor herstel zo optimaal mogelijk te maken, uw lichaam moet het uiteindelijk zelf doen. Dit kan enkele dagen tot weken duren. U bent hersteld van de ‘ileus’ wanneer u weer spontaan ontlasting heeft en zelf voldoende kunt eten en drinken om uw verdere herstel voort te zetten.

Title: Vragen
Heeft u na het lezen en bespreken van deze folder nog vragen? Dan kunt u dit aangeven aan de verpleegkundige die voor u zorgt."
Tips & regels voor uw leven met peritoneaal dialyse,page_0,"Title: Tips & regels voor uw leven met peritoneaal dialyse
Voor het uitvoeren van uw dialysebehandeling heeft u een peritoneaal dialysekatheter. Met de katheter kunt u veel activiteiten blijven doen. Wel is het belangrijk om rekening te houden met de manier waarop u ze doet. In deze folder geven we u tips voor het uitoefenen van veel beoefende sporten, vrije tijdsbestedingen en werksituaties met een peritoneaal dialysekatheter.

Title: Sporten
Bij alle sporten raden wij u aan om dit te doen met minder volume in de buik. Nadien vult u deze weer tot het normale voorgeschreven volume. In verband met het risico op onderdialyse moet u, wanneer u wilt gaan sporten, contact opnemen met uw nefroloog. Daarnaast raden wij u aan om pas te sporten wanneer de katheter volledig is ingegroeid. De thuisdialyseverpleegkundige kan u vertellen wanneer de katheter goed is ingegroeid en u kunt beginnen met sporten. Als het nodig is om de katheter goed te fixeren, doe dit dan met behulp van een eilandpleister, tape, de PD-Belt (buikriem) of een combinatie hiervan.

Title: Balsporten
Wanneer u een balsport wilt beoefenen zoals voetbal, volleybal of handbal, is dit mogelijk als u hierbij de katheter goed afplakt en fixeert. Ook is het van belang dat u tijdens het beoefenen van deze sport, beweging of getrek aan de katheter probeert te voorkomen. Houd goed in de gaten wat uw lichaam aan kan.

Title: Vechtsporten
Vechtsporten als judo en karate zijn niet verboden, maar raden wij wel af. Vechtsporten brengen te veel risico’s met zich mee. Een trap in de buik, een harde val op de grond of een ruk aan de katheter kunnen schade toebrengen aan de huidpoort en katheter.

Title: Paardrijden
Wanneer u intensief paardrijdt, is de kans op complicaties aan de katheter en de huidpoort groter. Ook bij het beoefenen van deze sport moet de katheter goed worden gefixeerd. Bij intensief paardrijden, kan ook een bodyprotector gebruikt worden. Voor meer informatie over de bodyprotector kunt u terecht bij uw thuisdialyseverpleegkundige.

Title: Sportschool
Sporten in de sportschool mag en is goed mogelijk. Veel oefeningen verhogen de druk in de buik, dus het advies is om hier met lege buik te sporten. Dan zijn gewicht heffen en buikspieroefeningen, mits correct uitgevoerd, meestal geen probleem. Overleg tevoren met het thuisdialyseteam. Als u pas begint met trainen: overleg met een fysiotherapeut of trainer voor aanleren van goede technieken.

Title: Zwemmen
Zwemmen is mogelijk in gechloreerd water of zeewater. Tijdens het zwemmen moet u de huidpoort afdekken met een Dialtec-zakje. Verzorg de huidpoort na het zwemmen. Dit kunt u doen door de huidpoort af te spoelen onder de douche en daarna te verzorgen met Bactroban®. Wij raden het af om met een geïnfecteerde huidpoort te zwemmen. Ook zwemmen in meren, rivieren of ander stilstaand water raden wij af."
"FLOT, patiënteninformatie",page_0,"Title: Het verloop van de FLOT kuur
U begint met een chemokuur. Deze kuur bestaat uit vier medicijnen. 1. Fluorouracil (=5FU) 2. Leucovorin (=folinezuur) 3. Oxaliplatin 4. Taxotere (=docetaxel) 1 2 3 4 5 6 7 8 9 10 11 12 13 14 F L O T

Title: Wijze van toediening:
De medicijnen worden u toegediend via een infuus in een ader in uw hand of arm. Deze behandeling vindt plaats op de verpleegafdeling oncologie van ZGT. Voor deze chemokuur wordt u één nacht opgenomen. De volgende kuur start in principe twee weken na dag één als de bloeduitslagen goed zijn.

Title: Naast de algemene bijwerkingen kunnen de volgende specifieke bijwerkingen optreden:
- Bij koorts boven de 38.5°C moet u contact met ons opnemen. 
- Uw haar kan gaan uitvallen. Dit is van tijdelijke aard en begint meestal twee à drie weken na de eerste toediening. Haaruitval begint meestal met een pijnlijke hoofdhuid. 
- Het komt af en toe voor dat iemand allergisch reageert op deze kuur. 
- Klachten van spier- en/of gewrichtspijn kunnen voorkomen. U mag hiervoor zo nodig tot maximaal vier keer daags 1000 mg paracetamol innemen. 
- U kunt vocht vasthouden en daardoor in gewicht toenemen. 
- U kunt last krijgen van tintelingen en/of een doof gevoel in de vingertoppen en/of tenen. Meldt dit bij een volgend bezoek aan uw behandelend specialist. 
- Drink zo min mogelijk koude dranken en kleed u zo warm mogelijk aan. 
- Tijdens de toediening van oxaliplatin kan een pijnlijk, prikkelend gevoel ontstaan in de arm. Hiervoor krijgt u een warme doek op de infuus arm. Ook kunt u van huis een kruik meenemen die wij dan voor u vullen met warm water. 
- Soms kan een gespannen gevoel in de keel of hals ontstaan. Dit doet zich meestal voor tijdens of vlak na de toediening. Het verdwijnt over het algemeen vrij snel. Kenmerken zijn: moeilijk slikken of praten, benauwdheid, spanning in de kaken, vreemd gevoel in de tong 
- Resten cytostatica kunnen tot dag acht in het lichaamsvocht (onder meer in urine, ontlasting, sperma, speeksel en braaksel) aanwezig zijn. Als u klachten krijgt die u niet vertrouwt mag u altijd contact met ons opnemen.

Title: Check uw dossier op MijnZGT
MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt."
"BEACOPP (escalated), patiënteninformatie",page_0,"Title: U begint met een chemokuur. Deze kuur bestaat uit zeven medicijnen:
1. Bleomycine 2. Etoposide 3. Adriamycine (=doxorubicine) 4. Cyclofosfamide 5. Oncovin (=vincristine) 6. Procarbazine (tabletten, worden thuis ingenomen) 7. Prednison (tabletten, worden thuis ingenomen)

Title: Pr Pr Pr Pr Pr Pr Pr Wijze van toediening:
Cyclofosfamide, adriamycine, etoposide, oncovin en bleomycine worden u toegediend via een infuus in een ader in uw hand of arm. Deze behandeling vindt plaats op de dagbehandeling oncologie van ZGT. Op dag één wordt u de cyclofosfamide, adriamycine en de etoposide toegediend, op dag twee en drie krijgt u alleen etoposide. En op dag acht krijgt u oncovin en bleomycine. Procarbazine en prednison zijn tabletten en kunt u thuis innemen. Hier begint u mee op dag één. De procarbazine slikt u elke kuur zeven dagen en de prednison elke kuur veertien dagen. De kuur wordt afhankelijk van de bloeduitslagen om de drie weken gegeven.

Title: Naast de algemene bijwerkingen kunnen de volgende specifieke bijwerkingen
optreden: 
- Bij koorts boven de 38,5° moet u contact met ons opnemen. Door bleomycine kunt u op de dag van toediening koorts krijgen, meldt dit altijd. 
- Uw haar gaat uitvallen. Dit is van tijdelijke aard en begint meestal twee à drie weken na de eerste toediening. Haaruitval begint meestal met een pijnlijke hoofdhuid. Een machtiging voor een eventueel haarwerk kunt u vragen aan de oncologieverpleegkundige. 
- Door oncovin is obstipatie (verstopping van ontlasting) na de kuur mogelijk. 
- Door adriamycine is tot enkele dagen na de kuur rood verkleuring van de urine en soms het traanvocht mogelijk. Dit is onschuldig. Het kan mogelijk aanleiding geven tot verkleuring van contactlenzen. Het is daarom aan te raden deze de eerste 48 uur na toediening niet te dragen. 
- Cyclofosfamide kan klachten geven die lijken op een blaasontsteking. Het is daarom van belang dat u gedurende de eerste dagen na toediening veel drinkt (anderhalf tot twee liter). 
- Prednison kan de opname van suiker in uw lichaam verstoren. Door prednison kan uw uiterlijk tijdelijk veranderen; bijvoorbeeld een blozend gezicht. Door prednison kunt u een opgejaagd gevoel krijgen en uw stemming kan wisselen. 
- U kunt last krijgen van tintelingen en/of een doof gevoel in tenen, voetzolen en in de vingertoppen. Dit graag melden bij een volgend bezoek aan uw behandelend arts. 
- Op procarbazine kunt u allergisch reageren, meldt dit direct. 
- Tijdens procarbazine gebruik dient geen alcohol genuttigd te worden. 
- Gedurende de kuurperiode krijgt u verschillende ondersteunende medicatie om bijwerkingen en complicaties te voorkomen:"
"Destiny Breast 06 studie, T-DXd patiënteninformatie",page_0,"Title: Het verloop van de T-DXd kuur
U begint met een chemokuur. Deze kuur bestaat uit één medicijn. 1 Trastuzumab Deruxtecan

Title: Wijze van toediening:
Het medicijn wordt u toegediend via een infuus in een ader in uw hand of arm. Deze behandeling vindt plaats op de dagbehandeling oncologie van de ZGT. De eerste toediening duurt in totaal twee uur. Wanneer met zekerheid is vastgesteld dat u geen klachten heeft gehad van de eerste toediening duren de vervolgkuren ongeveer 1 uur. Het is belangrijk dat u eventuele klachten tijdens de toediening direct meldt aan de oncologieverpleegkundige. De kuur wordt afhankelijk van de bloeduitslagen om de 3 weken gegeven. Naast de algemene bijwerkingen kunnen de volgende specifieke bijwerkingen optreden: 
- Bij koorts boven de 38,5° moet u contact met ons opnemen. 
- Uw haar gaat uitvallen. Dit is van tijdelijke aard en begint meestal twee á drie weken na de eerste toediening. Haaruitval begint meestal met een pijnlijke hoofdhuid. Een machtiging voor een eventuele pruik kunt u vragen aan de oncologieverpleegkundige. 
- Het komt af en toe voor dat iemand allergisch reageert op deze kuur. 
- U kunt vocht vasthouden en daardoor iets in gewicht toenemen. 
- De andere specifieke bijwerkingen die kunnen optreden bij Trastuzumab deruxtecan vindt u terug in de patiënten informatie van de Destiny studie. Als u klachten krijgt die u niet vertrouwt mag u altijd contact met ons opnemen"
"Oxaliplatin_Capecitabine, patiënteninformatie",page_0,"Title: Het verloop van de Oxaliplatin/Capecitabine kuur
U begint met een chemokuur. Deze kuur bestaat uit twee medicijnen. 1. Oxaliplatin 2. Capecitabine (= Xeloda)

Title: Wijze van toediening:
De Oxaliplatin wordt u toegediend via een infuus in een ader in uw hand of arm. Deze behandeling vindt plaats op de dagbehandeling oncologie van ZGT. De totale behandeling duurt ongeveer twee en een half uur. De Capecitabine kunt u zelf innemen, want dit zijn tabletten. U start hiermee op de avond van dag één en gaat hiermee door t/m de ochtend van dag 15. De volgende kuur start in principe drie weken na dag één als de bloeduitslagen goed zijn.

Title: Naast de algemene bijwerkingen kunnen de volgende specifieke bijwerkingen optreden:
- Bij koorts boven de 38.5° C moet u contact met ons opnemen. 
- U kunt last krijgen van diarree. Neem contact op met de oncologieverpleegkundige indien u vaker dan vier keer per dag diarree heeft. Zij zullen u adviseren over een passende behandeling. Blijf alert op uw ontlastingspatroon, de behandeling van diarree kan obstipatie (verstopping) als gevolg hebben. 
- Uw haar gaat in principe niet uitvallen, mogelijk wordt het alleen wat dunner. 
- U kunt last krijgen van tintelingen en/of een doof gevoel in de vingertoppen en/of tenen. Meldt dit bij een volgend bezoek aan uw behandelend specialist of verpleegkundig specialist. 
- Drink zo min mogelijk koude dranken en kleed u zo warm mogelijk aan. 
- Tijdens de toediening van oxaliplatin kan een pijnlijk, prikkelend gevoel ontstaan in de arm. Hiervoor krijgt u een warme doek op de infuus arm. Ook kunt u van huis een kruik meenemen die wij dan voor u vullen met warm water. 
- Soms kan een gespannen gevoel in de keel of hals ontstaan. Dit doet zich meestal voor tijdens of vlak na de toediening. Het verdwijnt over het algemeen vrij snel. Kenmerken zijn: moeilijk slikken of praten, benauwdheid, spanning in de kaken, vreemd gevoel in de tong 
- U kunt last krijgen van pijn op de borst, geef dit altijd door aan de behandelend specialist, verpleegkundig specialist of oncologieverpleegkundige. 
- Pijnlijke gezwollen handen en/of voeten, hiervoor kunt u vier maal daags bodylotion/handcrème of 10% ureumzalf gebruiken. Probeer knellende kleding en schoenen zoveel mogelijk te vermijden. 
- Stomatitis: als de mond en/of keel pijnlijk, rood of gezwollen is of als u kapotte plekjes en zweren in de mond heeft. Goede mondverzorging en vier maal per dag spoelen met een zoutoplossing of kamille-/groene thee kan deze klachten al zoveel mogelijk voorkomen 
- Resten cytostatica kunnen tot dag 18 in het lichaamsvocht (onder meer in urine, ontlasting, sperma, speeksel en braaksel) aanwezig zijn."
