,Unnamed: 0,topic_id,filename,header,section_text,Document,Question,Answer
285,285,0.0,Meerlingzwangerschap,De Meerlingentelefoon,Telefoonnummer: 088 633 75 46 Bereikbaar op maandag tot en met donderdag van 09.00 tot 17.00 uur,0.0: Meerlingzwangerschap: De Meerlingentelefoon: Telefoonnummer: 088 633 75 46 Bereikbaar op maandag tot en met donderdag van 09.00 tot 17.00 uur,Wat is de Meerlingentelefoon en wat is het telefoonnummer?,De Meerlingentelefoon is een telefoonlijn die beschikbaar is op het telefoonnummer 088 633 75 46. De Meerlingentelefoon is bereikbaar op maandag tot en met donderdag van 09.00 tot 17.00 uur.
286,286,0.0,Meerlingzwangerschap,De Meerlingentelefoon,Telefoonnummer: 088 633 75 46 Bereikbaar op maandag tot en met donderdag van 09.00 tot 17.00 uur,0.0: Meerlingzwangerschap: De Meerlingentelefoon: Telefoonnummer: 088 633 75 46 Bereikbaar op maandag tot en met donderdag van 09.00 tot 17.00 uur,Wanneer is de Meerlingentelefoon bereikbaar?,De Meerlingentelefoon is bereikbaar op maandag tot en met donderdag van 09.00 tot 17.00 uur.
287,287,0.0,Meerlingzwangerschap,De Meerlingentelefoon,Telefoonnummer: 088 633 75 46 Bereikbaar op maandag tot en met donderdag van 09.00 tot 17.00 uur,0.0: Meerlingzwangerschap: De Meerlingentelefoon: Telefoonnummer: 088 633 75 46 Bereikbaar op maandag tot en met donderdag van 09.00 tot 17.00 uur,Wat is het doel van de Meerlingentelefoon?,De Meerlingentelefoon is beschikbaar voor aanstaande ouders van een meerlingzwangerschap voor ondersteuning en advies.
288,288,0.0,Meerlingzwangerschap,De Meerlingentelefoon,Telefoonnummer: 088 633 75 46 Bereikbaar op maandag tot en met donderdag van 09.00 tot 17.00 uur,0.0: Meerlingzwangerschap: De Meerlingentelefoon: Telefoonnummer: 088 633 75 46 Bereikbaar op maandag tot en met donderdag van 09.00 tot 17.00 uur,Wie kan gebruik maken van de Meerlingentelefoon?,Aanstaande ouders van een meerlingzwangerschap kunnen gebruik maken van de Meerlingentelefoon voor ondersteuning en advies.
289,289,0.0,Meerlingzwangerschap,De Meerlingentelefoon,Telefoonnummer: 088 633 75 46 Bereikbaar op maandag tot en met donderdag van 09.00 tot 17.00 uur,0.0: Meerlingzwangerschap: De Meerlingentelefoon: Telefoonnummer: 088 633 75 46 Bereikbaar op maandag tot en met donderdag van 09.00 tot 17.00 uur,Waarvoor kan ik bellen naar de Meerlingentelefoon?,U kunt bellen naar de Meerlingentelefoon voor ondersteuning en advies over uw meerlingzwangerschap.
290,290,0.0,Meerlingzwangerschap,De Meerlingentelefoon,Telefoonnummer: 088 633 75 46 Bereikbaar op maandag tot en met donderdag van 09.00 tot 17.00 uur,0.0: Meerlingzwangerschap: De Meerlingentelefoon: Telefoonnummer: 088 633 75 46 Bereikbaar op maandag tot en met donderdag van 09.00 tot 17.00 uur,Wat is het telefoonnummer van De Meerlingentelefoon?,Het telefoonnummer van De Meerlingentelefoon is 088 633 75 46.
291,291,0.0,Meerlingzwangerschap,De Meerlingentelefoon,Telefoonnummer: 088 633 75 46 Bereikbaar op maandag tot en met donderdag van 09.00 tot 17.00 uur,0.0: Meerlingzwangerschap: De Meerlingentelefoon: Telefoonnummer: 088 633 75 46 Bereikbaar op maandag tot en met donderdag van 09.00 tot 17.00 uur,Wanneer is De Meerlingentelefoon bereikbaar?,De Meerlingentelefoon is bereikbaar op maandag tot en met donderdag van 09.00 tot 17.00 uur.
292,292,0.0,Meerlingzwangerschap,De Meerlingentelefoon,Telefoonnummer: 088 633 75 46 Bereikbaar op maandag tot en met donderdag van 09.00 tot 17.00 uur,0.0: Meerlingzwangerschap: De Meerlingentelefoon: Telefoonnummer: 088 633 75 46 Bereikbaar op maandag tot en met donderdag van 09.00 tot 17.00 uur,Wat is de naam van de dienst die De Meerlingentelefoon aanbiedt?,De Meerlingentelefoon biedt de dienst 'Meerlingzwangerschap' aan.
293,293,0.0,Meerlingzwangerschap,De Meerlingentelefoon,Telefoonnummer: 088 633 75 46 Bereikbaar op maandag tot en met donderdag van 09.00 tot 17.00 uur,0.0: Meerlingzwangerschap: De Meerlingentelefoon: Telefoonnummer: 088 633 75 46 Bereikbaar op maandag tot en met donderdag van 09.00 tot 17.00 uur,Hoeveel dagen per week is De Meerlingentelefoon beschikbaar?,De Meerlingentelefoon is beschikbaar voor contact op vier dagen per week.
294,294,0.0,Meerlingzwangerschap,De Meerlingentelefoon,Telefoonnummer: 088 633 75 46 Bereikbaar op maandag tot en met donderdag van 09.00 tot 17.00 uur,0.0: Meerlingzwangerschap: De Meerlingentelefoon: Telefoonnummer: 088 633 75 46 Bereikbaar op maandag tot en met donderdag van 09.00 tot 17.00 uur,Op welke dagen is De Meerlingentelefoon niet bereikbaar?,"De Meerlingentelefoon is niet bereikbaar op vrijdag, zaterdag en zondag."
295,295,0.0,"Continentiepolikliniek, klinische opname droge bed training",Klinische droge bed training,"Hallo_________________ , Omdat je mee gaat doen aan de Droge Bed Training van _______________ ben je _______dag __-__-__ om 16.00 uur welkom op de continentiepolikliniek van ZGT ziekenhuislocatie Hengelo. Routenummer 0.11 op de polikliniek kindergeneeskunde. Je maakt dan kennis met de kinderen die de training ook gaan volgen. Jij en je ouder(s) krijgen uitleg over de training, en je ontvangt het droge bed boek. Natuurlijk kun je ook vragen stellen. Dit alles duurt ongeveer een uur.","0.0: Continentiepolikliniek, klinische opname droge bed training: Klinische droge bed training: Hallo_________________ , Omdat je mee gaat doen aan de Droge Bed Training van _______________ ben je _______dag __-__-__ om 16.00 uur welkom op de continentiepolikliniek van ZGT ziekenhuislocatie Hengelo. Routenummer 0.11 op de polikliniek kindergeneeskunde. Je maakt dan kennis met de kinderen die de training ook gaan volgen. Jij en je ouder(s) krijgen uitleg over de training, en je ontvangt het droge bed boek. Natuurlijk kun je ook vragen stellen. Dit alles duurt ongeveer een uur.",Wanneer vindt de Droge Bed Training plaats?,De Droge Bed Training vindt plaats op _____dag __-__-__ om 16.00 uur.
296,296,0.0,"Continentiepolikliniek, klinische opname droge bed training",Klinische droge bed training,"Hallo_________________ , Omdat je mee gaat doen aan de Droge Bed Training van _______________ ben je _______dag __-__-__ om 16.00 uur welkom op de continentiepolikliniek van ZGT ziekenhuislocatie Hengelo. Routenummer 0.11 op de polikliniek kindergeneeskunde. Je maakt dan kennis met de kinderen die de training ook gaan volgen. Jij en je ouder(s) krijgen uitleg over de training, en je ontvangt het droge bed boek. Natuurlijk kun je ook vragen stellen. Dit alles duurt ongeveer een uur.","0.0: Continentiepolikliniek, klinische opname droge bed training: Klinische droge bed training: Hallo_________________ , Omdat je mee gaat doen aan de Droge Bed Training van _______________ ben je _______dag __-__-__ om 16.00 uur welkom op de continentiepolikliniek van ZGT ziekenhuislocatie Hengelo. Routenummer 0.11 op de polikliniek kindergeneeskunde. Je maakt dan kennis met de kinderen die de training ook gaan volgen. Jij en je ouder(s) krijgen uitleg over de training, en je ontvangt het droge bed boek. Natuurlijk kun je ook vragen stellen. Dit alles duurt ongeveer een uur.",Waar is de Droge Bed Training?,"De Droge Bed Training is op de continentiepolikliniek van ZGT ziekenhuislocatie Hengelo, routenummer 0.11 op de polikliniek kindergeneeskunde."
297,297,0.0,"Continentiepolikliniek, klinische opname droge bed training",Klinische droge bed training,"Hallo_________________ , Omdat je mee gaat doen aan de Droge Bed Training van _______________ ben je _______dag __-__-__ om 16.00 uur welkom op de continentiepolikliniek van ZGT ziekenhuislocatie Hengelo. Routenummer 0.11 op de polikliniek kindergeneeskunde. Je maakt dan kennis met de kinderen die de training ook gaan volgen. Jij en je ouder(s) krijgen uitleg over de training, en je ontvangt het droge bed boek. Natuurlijk kun je ook vragen stellen. Dit alles duurt ongeveer een uur.","0.0: Continentiepolikliniek, klinische opname droge bed training: Klinische droge bed training: Hallo_________________ , Omdat je mee gaat doen aan de Droge Bed Training van _______________ ben je _______dag __-__-__ om 16.00 uur welkom op de continentiepolikliniek van ZGT ziekenhuislocatie Hengelo. Routenummer 0.11 op de polikliniek kindergeneeskunde. Je maakt dan kennis met de kinderen die de training ook gaan volgen. Jij en je ouder(s) krijgen uitleg over de training, en je ontvangt het droge bed boek. Natuurlijk kun je ook vragen stellen. Dit alles duurt ongeveer een uur.",Wat gebeurt er tijdens de Droge Bed Training?,"Tijdens de Droge Bed Training maak je kennis met de kinderen die de training ook gaan volgen, krijg je uitleg over de training, en ontvang je het droge bed boek."
298,298,0.0,"Continentiepolikliniek, klinische opname droge bed training",Klinische droge bed training,"Hallo_________________ , Omdat je mee gaat doen aan de Droge Bed Training van _______________ ben je _______dag __-__-__ om 16.00 uur welkom op de continentiepolikliniek van ZGT ziekenhuislocatie Hengelo. Routenummer 0.11 op de polikliniek kindergeneeskunde. Je maakt dan kennis met de kinderen die de training ook gaan volgen. Jij en je ouder(s) krijgen uitleg over de training, en je ontvangt het droge bed boek. Natuurlijk kun je ook vragen stellen. Dit alles duurt ongeveer een uur.","0.0: Continentiepolikliniek, klinische opname droge bed training: Klinische droge bed training: Hallo_________________ , Omdat je mee gaat doen aan de Droge Bed Training van _______________ ben je _______dag __-__-__ om 16.00 uur welkom op de continentiepolikliniek van ZGT ziekenhuislocatie Hengelo. Routenummer 0.11 op de polikliniek kindergeneeskunde. Je maakt dan kennis met de kinderen die de training ook gaan volgen. Jij en je ouder(s) krijgen uitleg over de training, en je ontvangt het droge bed boek. Natuurlijk kun je ook vragen stellen. Dit alles duurt ongeveer een uur.",Hoe laat begint de Droge Bed Training?,De Droge Bed Training begint om 16.00 uur.
299,299,0.0,"Continentiepolikliniek, klinische opname droge bed training",Klinische droge bed training,"Hallo_________________ , Omdat je mee gaat doen aan de Droge Bed Training van _______________ ben je _______dag __-__-__ om 16.00 uur welkom op de continentiepolikliniek van ZGT ziekenhuislocatie Hengelo. Routenummer 0.11 op de polikliniek kindergeneeskunde. Je maakt dan kennis met de kinderen die de training ook gaan volgen. Jij en je ouder(s) krijgen uitleg over de training, en je ontvangt het droge bed boek. Natuurlijk kun je ook vragen stellen. Dit alles duurt ongeveer een uur.","0.0: Continentiepolikliniek, klinische opname droge bed training: Klinische droge bed training: Hallo_________________ , Omdat je mee gaat doen aan de Droge Bed Training van _______________ ben je _______dag __-__-__ om 16.00 uur welkom op de continentiepolikliniek van ZGT ziekenhuislocatie Hengelo. Routenummer 0.11 op de polikliniek kindergeneeskunde. Je maakt dan kennis met de kinderen die de training ook gaan volgen. Jij en je ouder(s) krijgen uitleg over de training, en je ontvangt het droge bed boek. Natuurlijk kun je ook vragen stellen. Dit alles duurt ongeveer een uur.",Hoe lang duurt de Droge Bed Training?,De Droge Bed Training duurt ongeveer een uur.
300,300,0.0,"Continentiepolikliniek, klinische opname droge bed training",Klinische droge bed training,"Hallo_________________ , Omdat je mee gaat doen aan de Droge Bed Training van _______________ ben je _______dag __-__-__ om 16.00 uur welkom op de continentiepolikliniek van ZGT ziekenhuislocatie Hengelo. Routenummer 0.11 op de polikliniek kindergeneeskunde. Je maakt dan kennis met de kinderen die de training ook gaan volgen. Jij en je ouder(s) krijgen uitleg over de training, en je ontvangt het droge bed boek. Natuurlijk kun je ook vragen stellen. Dit alles duurt ongeveer een uur.","0.0: Continentiepolikliniek, klinische opname droge bed training: Klinische droge bed training: Hallo_________________ , Omdat je mee gaat doen aan de Droge Bed Training van _______________ ben je _______dag __-__-__ om 16.00 uur welkom op de continentiepolikliniek van ZGT ziekenhuislocatie Hengelo. Routenummer 0.11 op de polikliniek kindergeneeskunde. Je maakt dan kennis met de kinderen die de training ook gaan volgen. Jij en je ouder(s) krijgen uitleg over de training, en je ontvangt het droge bed boek. Natuurlijk kun je ook vragen stellen. Dit alles duurt ongeveer een uur.",Wat is het doel van de Droge Bed Training?,Het doel van de Droge Bed Training is om kinderen te leren hoe ze hun continentie kunnen verbeteren en zo hun bed droog kunnen houden.
301,301,0.0,"Continentiepolikliniek, klinische opname droge bed training",Klinische droge bed training,"Hallo_________________ , Omdat je mee gaat doen aan de Droge Bed Training van _______________ ben je _______dag __-__-__ om 16.00 uur welkom op de continentiepolikliniek van ZGT ziekenhuislocatie Hengelo. Routenummer 0.11 op de polikliniek kindergeneeskunde. Je maakt dan kennis met de kinderen die de training ook gaan volgen. Jij en je ouder(s) krijgen uitleg over de training, en je ontvangt het droge bed boek. Natuurlijk kun je ook vragen stellen. Dit alles duurt ongeveer een uur.","0.0: Continentiepolikliniek, klinische opname droge bed training: Klinische droge bed training: Hallo_________________ , Omdat je mee gaat doen aan de Droge Bed Training van _______________ ben je _______dag __-__-__ om 16.00 uur welkom op de continentiepolikliniek van ZGT ziekenhuislocatie Hengelo. Routenummer 0.11 op de polikliniek kindergeneeskunde. Je maakt dan kennis met de kinderen die de training ook gaan volgen. Jij en je ouder(s) krijgen uitleg over de training, en je ontvangt het droge bed boek. Natuurlijk kun je ook vragen stellen. Dit alles duurt ongeveer een uur.",Waar en wanneer vindt de training plaats?,"De training vindt plaats op de continentiepolikliniek van ZGT ziekenhuislocatie Hengelo, op dag __-__-__ om 16.00 uur."
302,302,0.0,"Continentiepolikliniek, klinische opname droge bed training",Klinische droge bed training,"Hallo_________________ , Omdat je mee gaat doen aan de Droge Bed Training van _______________ ben je _______dag __-__-__ om 16.00 uur welkom op de continentiepolikliniek van ZGT ziekenhuislocatie Hengelo. Routenummer 0.11 op de polikliniek kindergeneeskunde. Je maakt dan kennis met de kinderen die de training ook gaan volgen. Jij en je ouder(s) krijgen uitleg over de training, en je ontvangt het droge bed boek. Natuurlijk kun je ook vragen stellen. Dit alles duurt ongeveer een uur.","0.0: Continentiepolikliniek, klinische opname droge bed training: Klinische droge bed training: Hallo_________________ , Omdat je mee gaat doen aan de Droge Bed Training van _______________ ben je _______dag __-__-__ om 16.00 uur welkom op de continentiepolikliniek van ZGT ziekenhuislocatie Hengelo. Routenummer 0.11 op de polikliniek kindergeneeskunde. Je maakt dan kennis met de kinderen die de training ook gaan volgen. Jij en je ouder(s) krijgen uitleg over de training, en je ontvangt het droge bed boek. Natuurlijk kun je ook vragen stellen. Dit alles duurt ongeveer een uur.",Wat gebeurt er tijdens de training?,"Tijdens de training maak je kennis met andere kinderen die ook de training volgen, krijg je uitleg over de training en ontvang je het droge bed boek. Ook is er ruimte voor vragen."
303,303,0.0,"Continentiepolikliniek, klinische opname droge bed training",Klinische droge bed training,"Hallo_________________ , Omdat je mee gaat doen aan de Droge Bed Training van _______________ ben je _______dag __-__-__ om 16.00 uur welkom op de continentiepolikliniek van ZGT ziekenhuislocatie Hengelo. Routenummer 0.11 op de polikliniek kindergeneeskunde. Je maakt dan kennis met de kinderen die de training ook gaan volgen. Jij en je ouder(s) krijgen uitleg over de training, en je ontvangt het droge bed boek. Natuurlijk kun je ook vragen stellen. Dit alles duurt ongeveer een uur.","0.0: Continentiepolikliniek, klinische opname droge bed training: Klinische droge bed training: Hallo_________________ , Omdat je mee gaat doen aan de Droge Bed Training van _______________ ben je _______dag __-__-__ om 16.00 uur welkom op de continentiepolikliniek van ZGT ziekenhuislocatie Hengelo. Routenummer 0.11 op de polikliniek kindergeneeskunde. Je maakt dan kennis met de kinderen die de training ook gaan volgen. Jij en je ouder(s) krijgen uitleg over de training, en je ontvangt het droge bed boek. Natuurlijk kun je ook vragen stellen. Dit alles duurt ongeveer een uur.",Hoe lang duurt de training?,De training duurt ongeveer een uur.
304,304,0.0,"Continentiepolikliniek, klinische opname droge bed training",Klinische droge bed training,"Hallo_________________ , Omdat je mee gaat doen aan de Droge Bed Training van _______________ ben je _______dag __-__-__ om 16.00 uur welkom op de continentiepolikliniek van ZGT ziekenhuislocatie Hengelo. Routenummer 0.11 op de polikliniek kindergeneeskunde. Je maakt dan kennis met de kinderen die de training ook gaan volgen. Jij en je ouder(s) krijgen uitleg over de training, en je ontvangt het droge bed boek. Natuurlijk kun je ook vragen stellen. Dit alles duurt ongeveer een uur.","0.0: Continentiepolikliniek, klinische opname droge bed training: Klinische droge bed training: Hallo_________________ , Omdat je mee gaat doen aan de Droge Bed Training van _______________ ben je _______dag __-__-__ om 16.00 uur welkom op de continentiepolikliniek van ZGT ziekenhuislocatie Hengelo. Routenummer 0.11 op de polikliniek kindergeneeskunde. Je maakt dan kennis met de kinderen die de training ook gaan volgen. Jij en je ouder(s) krijgen uitleg over de training, en je ontvangt het droge bed boek. Natuurlijk kun je ook vragen stellen. Dit alles duurt ongeveer een uur.",Wie mogen er bij de training aanwezig zijn?,Jij en je ouder(s) zijn welkom bij de training.
305,305,0.0,Gebroken heup,Vragen,"Bij vragen of complicaties kunt u tot twee weken na opname tijdens kantooruren contact opnemen met het secretariaat heelkunde van ZGT, telefoonnummer 088 708 52 33. Na twee weken kunt u contact opnemen met de huisartsenpost. Bij zeer dringende gevallen, welke echt niet kunnen wachten tot de volgende dag, kunt u buiten kantoortijd contact opnemen met ZGT, telefoonnummer 088 708 78 78.","0.0: Gebroken heup: Vragen: Bij vragen of complicaties kunt u tot twee weken na opname tijdens kantooruren contact opnemen met het secretariaat heelkunde van ZGT, telefoonnummer 088 708 52 33. Na twee weken kunt u contact opnemen met de huisartsenpost. Bij zeer dringende gevallen, welke echt niet kunnen wachten tot de volgende dag, kunt u buiten kantoortijd contact opnemen met ZGT, telefoonnummer 088 708 78 78.",Hoeveel tijd heb ik om contact op te nemen met het secretariaat heelkunde van ZGT na opname?,Tot twee weken na opname tijdens kantooruren.
306,306,0.0,Gebroken heup,Vragen,"Bij vragen of complicaties kunt u tot twee weken na opname tijdens kantooruren contact opnemen met het secretariaat heelkunde van ZGT, telefoonnummer 088 708 52 33. Na twee weken kunt u contact opnemen met de huisartsenpost. Bij zeer dringende gevallen, welke echt niet kunnen wachten tot de volgende dag, kunt u buiten kantoortijd contact opnemen met ZGT, telefoonnummer 088 708 78 78.","0.0: Gebroken heup: Vragen: Bij vragen of complicaties kunt u tot twee weken na opname tijdens kantooruren contact opnemen met het secretariaat heelkunde van ZGT, telefoonnummer 088 708 52 33. Na twee weken kunt u contact opnemen met de huisartsenpost. Bij zeer dringende gevallen, welke echt niet kunnen wachten tot de volgende dag, kunt u buiten kantoortijd contact opnemen met ZGT, telefoonnummer 088 708 78 78.",Hoeveel tijd heb ik om contact op te nemen met de huisartsenpost na twee weken na opname?,Na twee weken.
307,307,0.0,Gebroken heup,Vragen,"Bij vragen of complicaties kunt u tot twee weken na opname tijdens kantooruren contact opnemen met het secretariaat heelkunde van ZGT, telefoonnummer 088 708 52 33. Na twee weken kunt u contact opnemen met de huisartsenpost. Bij zeer dringende gevallen, welke echt niet kunnen wachten tot de volgende dag, kunt u buiten kantoortijd contact opnemen met ZGT, telefoonnummer 088 708 78 78.","0.0: Gebroken heup: Vragen: Bij vragen of complicaties kunt u tot twee weken na opname tijdens kantooruren contact opnemen met het secretariaat heelkunde van ZGT, telefoonnummer 088 708 52 33. Na twee weken kunt u contact opnemen met de huisartsenpost. Bij zeer dringende gevallen, welke echt niet kunnen wachten tot de volgende dag, kunt u buiten kantoortijd contact opnemen met ZGT, telefoonnummer 088 708 78 78.",Bij welke gevallen kan ik buiten kantoortijd contact opnemen met ZGT?,"Bij zeer dringende gevallen, welke echt niet kunnen wachten tot de volgende dag."
308,308,0.0,Gebroken heup,Vragen,"Bij vragen of complicaties kunt u tot twee weken na opname tijdens kantooruren contact opnemen met het secretariaat heelkunde van ZGT, telefoonnummer 088 708 52 33. Na twee weken kunt u contact opnemen met de huisartsenpost. Bij zeer dringende gevallen, welke echt niet kunnen wachten tot de volgende dag, kunt u buiten kantoortijd contact opnemen met ZGT, telefoonnummer 088 708 78 78.","0.0: Gebroken heup: Vragen: Bij vragen of complicaties kunt u tot twee weken na opname tijdens kantooruren contact opnemen met het secretariaat heelkunde van ZGT, telefoonnummer 088 708 52 33. Na twee weken kunt u contact opnemen met de huisartsenpost. Bij zeer dringende gevallen, welke echt niet kunnen wachten tot de volgende dag, kunt u buiten kantoortijd contact opnemen met ZGT, telefoonnummer 088 708 78 78.",Wat is het telefoonnummer van het secretariaat heelkunde van ZGT?,088 708 52 33.
309,309,0.0,Gebroken heup,Vragen,"Bij vragen of complicaties kunt u tot twee weken na opname tijdens kantooruren contact opnemen met het secretariaat heelkunde van ZGT, telefoonnummer 088 708 52 33. Na twee weken kunt u contact opnemen met de huisartsenpost. Bij zeer dringende gevallen, welke echt niet kunnen wachten tot de volgende dag, kunt u buiten kantoortijd contact opnemen met ZGT, telefoonnummer 088 708 78 78.","0.0: Gebroken heup: Vragen: Bij vragen of complicaties kunt u tot twee weken na opname tijdens kantooruren contact opnemen met het secretariaat heelkunde van ZGT, telefoonnummer 088 708 52 33. Na twee weken kunt u contact opnemen met de huisartsenpost. Bij zeer dringende gevallen, welke echt niet kunnen wachten tot de volgende dag, kunt u buiten kantoortijd contact opnemen met ZGT, telefoonnummer 088 708 78 78.",Wat is het telefoonnummer van de huisartsenpost?,088 708 78 78.
310,310,0.0,Gebroken heup,Vragen,"Bij vragen of complicaties kunt u tot twee weken na opname tijdens kantooruren contact opnemen met het secretariaat heelkunde van ZGT, telefoonnummer 088 708 52 33. Na twee weken kunt u contact opnemen met de huisartsenpost. Bij zeer dringende gevallen, welke echt niet kunnen wachten tot de volgende dag, kunt u buiten kantoortijd contact opnemen met ZGT, telefoonnummer 088 708 78 78.","0.0: Gebroken heup: Vragen: Bij vragen of complicaties kunt u tot twee weken na opname tijdens kantooruren contact opnemen met het secretariaat heelkunde van ZGT, telefoonnummer 088 708 52 33. Na twee weken kunt u contact opnemen met de huisartsenpost. Bij zeer dringende gevallen, welke echt niet kunnen wachten tot de volgende dag, kunt u buiten kantoortijd contact opnemen met ZGT, telefoonnummer 088 708 78 78.",Wanneer kan ik contact opnemen met het secretariaat heelkunde van ZGT?,"U kunt tot twee weken na opname tijdens kantooruren contact opnemen met het secretariaat heelkunde van ZGT, telefoonnummer 088 708 52 33."
311,311,0.0,Gebroken heup,Vragen,"Bij vragen of complicaties kunt u tot twee weken na opname tijdens kantooruren contact opnemen met het secretariaat heelkunde van ZGT, telefoonnummer 088 708 52 33. Na twee weken kunt u contact opnemen met de huisartsenpost. Bij zeer dringende gevallen, welke echt niet kunnen wachten tot de volgende dag, kunt u buiten kantoortijd contact opnemen met ZGT, telefoonnummer 088 708 78 78.","0.0: Gebroken heup: Vragen: Bij vragen of complicaties kunt u tot twee weken na opname tijdens kantooruren contact opnemen met het secretariaat heelkunde van ZGT, telefoonnummer 088 708 52 33. Na twee weken kunt u contact opnemen met de huisartsenpost. Bij zeer dringende gevallen, welke echt niet kunnen wachten tot de volgende dag, kunt u buiten kantoortijd contact opnemen met ZGT, telefoonnummer 088 708 78 78.",Wat moet ik doen als ik vragen of complicaties heb na twee weken na opname?,Na twee weken kunt u contact opnemen met de huisartsenpost.
312,312,0.0,Gebroken heup,Vragen,"Bij vragen of complicaties kunt u tot twee weken na opname tijdens kantooruren contact opnemen met het secretariaat heelkunde van ZGT, telefoonnummer 088 708 52 33. Na twee weken kunt u contact opnemen met de huisartsenpost. Bij zeer dringende gevallen, welke echt niet kunnen wachten tot de volgende dag, kunt u buiten kantoortijd contact opnemen met ZGT, telefoonnummer 088 708 78 78.","0.0: Gebroken heup: Vragen: Bij vragen of complicaties kunt u tot twee weken na opname tijdens kantooruren contact opnemen met het secretariaat heelkunde van ZGT, telefoonnummer 088 708 52 33. Na twee weken kunt u contact opnemen met de huisartsenpost. Bij zeer dringende gevallen, welke echt niet kunnen wachten tot de volgende dag, kunt u buiten kantoortijd contact opnemen met ZGT, telefoonnummer 088 708 78 78.",Wat moet ik doen in geval van zeer dringende gevallen?,"Bij zeer dringende gevallen, welke echt niet kunnen wachten tot de volgende dag, kunt u buiten kantoortijd contact opnemen met ZGT, telefoonnummer 088 708 78 78."
313,313,0.0,Gebroken heup,Vragen,"Bij vragen of complicaties kunt u tot twee weken na opname tijdens kantooruren contact opnemen met het secretariaat heelkunde van ZGT, telefoonnummer 088 708 52 33. Na twee weken kunt u contact opnemen met de huisartsenpost. Bij zeer dringende gevallen, welke echt niet kunnen wachten tot de volgende dag, kunt u buiten kantoortijd contact opnemen met ZGT, telefoonnummer 088 708 78 78.","0.0: Gebroken heup: Vragen: Bij vragen of complicaties kunt u tot twee weken na opname tijdens kantooruren contact opnemen met het secretariaat heelkunde van ZGT, telefoonnummer 088 708 52 33. Na twee weken kunt u contact opnemen met de huisartsenpost. Bij zeer dringende gevallen, welke echt niet kunnen wachten tot de volgende dag, kunt u buiten kantoortijd contact opnemen met ZGT, telefoonnummer 088 708 78 78.",Wat is het telefoonnummer van het secretariaat heelkunde van ZGT?,Het telefoonnummer van het secretariaat heelkunde van ZGT is 088 708 52 33.
314,314,0.0,Gebroken heup,Vragen,"Bij vragen of complicaties kunt u tot twee weken na opname tijdens kantooruren contact opnemen met het secretariaat heelkunde van ZGT, telefoonnummer 088 708 52 33. Na twee weken kunt u contact opnemen met de huisartsenpost. Bij zeer dringende gevallen, welke echt niet kunnen wachten tot de volgende dag, kunt u buiten kantoortijd contact opnemen met ZGT, telefoonnummer 088 708 78 78.","0.0: Gebroken heup: Vragen: Bij vragen of complicaties kunt u tot twee weken na opname tijdens kantooruren contact opnemen met het secretariaat heelkunde van ZGT, telefoonnummer 088 708 52 33. Na twee weken kunt u contact opnemen met de huisartsenpost. Bij zeer dringende gevallen, welke echt niet kunnen wachten tot de volgende dag, kunt u buiten kantoortijd contact opnemen met ZGT, telefoonnummer 088 708 78 78.",Wat is het telefoonnummer van de huisartsenpost?,Het telefoonnummer van de huisartsenpost is 088 708 78 78.
315,315,0.0,Schildklieroperatie,Vragen,"Heeft u na de operatie thuis nog vragen of doen zich thuis problemen voor, neem dan als volgt contact op met het ziekenhuis: 
- Tijdens kantooruren kunt u contact opnemen met het secretariaat van de chirurgen, telefoonnummer 088 708 52 31 of 088 708 52 32.","0.0: Schildklieroperatie: Vragen: Heeft u na de operatie thuis nog vragen of doen zich thuis problemen voor, neem dan als volgt contact op met het ziekenhuis: 
- Tijdens kantooruren kunt u contact opnemen met het secretariaat van de chirurgen, telefoonnummer 088 708 52 31 of 088 708 52 32.",Welk telefoonnummer moet ik bellen als ik na de schildklieroperatie problemen heb?,"Tijdens kantooruren kunt u contact opnemen met het secretariaat van de chirurgen, telefoonnummer 088 708 52 31 of 088 708 52 32."
316,316,0.0,Schildklieroperatie,Vragen,"Heeft u na de operatie thuis nog vragen of doen zich thuis problemen voor, neem dan als volgt contact op met het ziekenhuis: 
- Tijdens kantooruren kunt u contact opnemen met het secretariaat van de chirurgen, telefoonnummer 088 708 52 31 of 088 708 52 32.","0.0: Schildklieroperatie: Vragen: Heeft u na de operatie thuis nog vragen of doen zich thuis problemen voor, neem dan als volgt contact op met het ziekenhuis: 
- Tijdens kantooruren kunt u contact opnemen met het secretariaat van de chirurgen, telefoonnummer 088 708 52 31 of 088 708 52 32.",Hoe kan ik het beste contact opnemen met het ziekenhuis als ik problemen heb na de operatie?,U kunt tijdens kantooruren het secretariaat van de chirurgen bellen op telefoonnummer 088 708 52 31 of 088 708 52 32.
