,Unnamed: 0,topic_id,filename,header,section_text,Document,Question,Answer
149,149,24,Revalidatie en chronische pijn,Revalidatie en chronische pijn,Langdurige pijnklachten kunnen uw dagelijks leven flink belemmeren. Het pijnrevalidatieprogramma van ZGT kan dan uitkomst bieden. In deze folder leest u meer over dit programma.,24: Revalidatie en chronische pijn: Revalidatie en chronische pijn: Langdurige pijnklachten kunnen uw dagelijks leven flink belemmeren. Het pijnrevalidatieprogramma van ZGT kan dan uitkomst bieden. In deze folder leest u meer over dit programma.,Hoe kan langdurige pijn het dagelijks leven beïnvloeden?,Langdurige pijnklachten kunnen uw dagelijks leven flink belemmeren.
150,150,34,"Capecitabine, patiënteninformatie",Het verloop van de Capecitabine kuur,U begint met een chemokuur. Deze kuur bestaat uit één medicijn. 1. Capecitabine (= Xeloda),"34: Capecitabine, patiënteninformatie: Het verloop van de Capecitabine kuur: U begint met een chemokuur. Deze kuur bestaat uit één medicijn. 1. Capecitabine (= Xeloda)",Wat is het medicijn dat wordt gebruikt in de Capecitabine kuur?,Capecitabine (= Xeloda)
151,151,34,"Capecitabine, patiënteninformatie",Het verloop van de Capecitabine kuur,U begint met een chemokuur. Deze kuur bestaat uit één medicijn. 1. Capecitabine (= Xeloda),"34: Capecitabine, patiënteninformatie: Het verloop van de Capecitabine kuur: U begint met een chemokuur. Deze kuur bestaat uit één medicijn. 1. Capecitabine (= Xeloda)",Hoeveel medicijnen bestaat de chemokuur uit?,één
152,152,34,"Capecitabine, patiënteninformatie",Het verloop van de Capecitabine kuur,U begint met een chemokuur. Deze kuur bestaat uit één medicijn. 1. Capecitabine (= Xeloda),"34: Capecitabine, patiënteninformatie: Het verloop van de Capecitabine kuur: U begint met een chemokuur. Deze kuur bestaat uit één medicijn. 1. Capecitabine (= Xeloda)",Wat is de naam van het medicijn dat wordt gebruikt?,Capecitabine
153,153,34,"Capecitabine, patiënteninformatie",Het verloop van de Capecitabine kuur,U begint met een chemokuur. Deze kuur bestaat uit één medicijn. 1. Capecitabine (= Xeloda),"34: Capecitabine, patiënteninformatie: Het verloop van de Capecitabine kuur: U begint met een chemokuur. Deze kuur bestaat uit één medicijn. 1. Capecitabine (= Xeloda)",Wat is de startfase van de Capecitabine kuur?,U begint met een chemokuur.
154,154,34,"Capecitabine, patiënteninformatie",Het verloop van de Capecitabine kuur,U begint met een chemokuur. Deze kuur bestaat uit één medicijn. 1. Capecitabine (= Xeloda),"34: Capecitabine, patiënteninformatie: Het verloop van de Capecitabine kuur: U begint met een chemokuur. Deze kuur bestaat uit één medicijn. 1. Capecitabine (= Xeloda)",Wat is het merknaam van Capecitabine?,Xeloda
155,155,34,"Capecitabine, patiënteninformatie",Het verloop van de Capecitabine kuur,U begint met een chemokuur. Deze kuur bestaat uit één medicijn. 1. Capecitabine (= Xeloda),"34: Capecitabine, patiënteninformatie: Het verloop van de Capecitabine kuur: U begint met een chemokuur. Deze kuur bestaat uit één medicijn. 1. Capecitabine (= Xeloda)",Wat is het verloop van de Capecitabine kuur?,"De Capecitabine kuur bestaat uit één medicijn, dat u begint te nemen als onderdeel van een chemokuur."
156,156,34,"Capecitabine, patiënteninformatie",Het verloop van de Capecitabine kuur,U begint met een chemokuur. Deze kuur bestaat uit één medicijn. 1. Capecitabine (= Xeloda),"34: Capecitabine, patiënteninformatie: Het verloop van de Capecitabine kuur: U begint met een chemokuur. Deze kuur bestaat uit één medicijn. 1. Capecitabine (= Xeloda)",Wat is de naam van het medicijn dat wordt gebruikt in de Capecitabine kuur?,"Het medicijn dat wordt gebruikt in de Capecitabine kuur is Capecitabine, ook wel bekend als Xeloda."
157,157,34,"Capecitabine, patiënteninformatie",Het verloop van de Capecitabine kuur,U begint met een chemokuur. Deze kuur bestaat uit één medicijn. 1. Capecitabine (= Xeloda),"34: Capecitabine, patiënteninformatie: Het verloop van de Capecitabine kuur: U begint met een chemokuur. Deze kuur bestaat uit één medicijn. 1. Capecitabine (= Xeloda)",Wat is het doel van de Capecitabine kuur?,Het doel van de Capecitabine kuur is om de patiënt te behandelen met behulp van chemotherapie.
158,158,34,"Capecitabine, patiënteninformatie",Het verloop van de Capecitabine kuur,U begint met een chemokuur. Deze kuur bestaat uit één medicijn. 1. Capecitabine (= Xeloda),"34: Capecitabine, patiënteninformatie: Het verloop van de Capecitabine kuur: U begint met een chemokuur. Deze kuur bestaat uit één medicijn. 1. Capecitabine (= Xeloda)",Hoeveel medicijnen zijn er opgenomen in de Capecitabine kuur?,De Capecitabine kuur bestaat uit één medicijn.
159,159,34,"Capecitabine, patiënteninformatie",Het verloop van de Capecitabine kuur,U begint met een chemokuur. Deze kuur bestaat uit één medicijn. 1. Capecitabine (= Xeloda),"34: Capecitabine, patiënteninformatie: Het verloop van de Capecitabine kuur: U begint met een chemokuur. Deze kuur bestaat uit één medicijn. 1. Capecitabine (= Xeloda)",Wat voor soort kuur is de Capecitabine kuur?,De Capecitabine kuur is een chemokuur.
160,160,34,"Paclitaxel wekelijks_carboplatin, patiënteninformatie",radiotherapie),U begint met een chemokuur. Deze kuur bestaat uit twee medicijnen. 1. Paclitaxel 2. Carboplatin,"34: Paclitaxel wekelijks_carboplatin, patiënteninformatie: radiotherapie): U begint met een chemokuur. Deze kuur bestaat uit twee medicijnen. 1. Paclitaxel 2. Carboplatin",Wat zijn de medicijnen die worden gebruikt bij de chemokuur voor dit onderzoek?,De medicijnen die worden gebruikt bij de chemokuur voor dit onderzoek zijn paclitaxel en carboplatin.
161,161,34,"Paclitaxel wekelijks_carboplatin, patiënteninformatie",radiotherapie),U begint met een chemokuur. Deze kuur bestaat uit twee medicijnen. 1. Paclitaxel 2. Carboplatin,"34: Paclitaxel wekelijks_carboplatin, patiënteninformatie: radiotherapie): U begint met een chemokuur. Deze kuur bestaat uit twee medicijnen. 1. Paclitaxel 2. Carboplatin",Hoeveel medicijnen worden er gebruikt bij de chemokuur voor dit onderzoek?,Er worden twee medicijnen gebruikt bij de chemokuur voor dit onderzoek.
162,162,34,"Paclitaxel wekelijks_carboplatin, patiënteninformatie",radiotherapie),U begint met een chemokuur. Deze kuur bestaat uit twee medicijnen. 1. Paclitaxel 2. Carboplatin,"34: Paclitaxel wekelijks_carboplatin, patiënteninformatie: radiotherapie): U begint met een chemokuur. Deze kuur bestaat uit twee medicijnen. 1. Paclitaxel 2. Carboplatin",Wat is de naam van het eerste medicijn in de chemokuur voor dit onderzoek?,Het eerste medicijn in de chemokuur voor dit onderzoek is paclitaxel.
163,163,34,"Paclitaxel wekelijks_carboplatin, patiënteninformatie",radiotherapie),U begint met een chemokuur. Deze kuur bestaat uit twee medicijnen. 1. Paclitaxel 2. Carboplatin,"34: Paclitaxel wekelijks_carboplatin, patiënteninformatie: radiotherapie): U begint met een chemokuur. Deze kuur bestaat uit twee medicijnen. 1. Paclitaxel 2. Carboplatin",Wat is de naam van het tweede medicijn in de chemokuur voor dit onderzoek?,Het tweede medicijn in de chemokuur voor dit onderzoek is carboplatin.
164,164,34,"Paclitaxel wekelijks_carboplatin, patiënteninformatie",radiotherapie),U begint met een chemokuur. Deze kuur bestaat uit twee medicijnen. 1. Paclitaxel 2. Carboplatin,"34: Paclitaxel wekelijks_carboplatin, patiënteninformatie: radiotherapie): U begint met een chemokuur. Deze kuur bestaat uit twee medicijnen. 1. Paclitaxel 2. Carboplatin",Welk belangrijk opmerking moeten patiënten onthouden over deze chemokuur?,Patiënten moeten onthouden dat deze chemokuur uit twee medicijnen bestaat: paclitaxel en carboplatin.
165,165,34,"Paclitaxel wekelijks_carboplatin, patiënteninformatie",radiotherapie),U begint met een chemokuur. Deze kuur bestaat uit twee medicijnen. 1. Paclitaxel 2. Carboplatin,"34: Paclitaxel wekelijks_carboplatin, patiënteninformatie: radiotherapie): U begint met een chemokuur. Deze kuur bestaat uit twee medicijnen. 1. Paclitaxel 2. Carboplatin",Welke medicijnen maken deel uit van de chemokuur die u zal beginnen?,De chemokuur bestaat uit twee medicijnen: paclitaxel en carboplatin.
166,166,34,"Paclitaxel wekelijks_carboplatin, patiënteninformatie",radiotherapie),U begint met een chemokuur. Deze kuur bestaat uit twee medicijnen. 1. Paclitaxel 2. Carboplatin,"34: Paclitaxel wekelijks_carboplatin, patiënteninformatie: radiotherapie): U begint met een chemokuur. Deze kuur bestaat uit twee medicijnen. 1. Paclitaxel 2. Carboplatin",Hoe vaak dient u de chemokuur te ondergaan?,De chemokuur wordt wekelijks toegediend.
167,167,34,"Paclitaxel wekelijks_carboplatin, patiënteninformatie",radiotherapie),U begint met een chemokuur. Deze kuur bestaat uit twee medicijnen. 1. Paclitaxel 2. Carboplatin,"34: Paclitaxel wekelijks_carboplatin, patiënteninformatie: radiotherapie): U begint met een chemokuur. Deze kuur bestaat uit twee medicijnen. 1. Paclitaxel 2. Carboplatin",Welke medicijnen worden specifiek gebruikt in deze chemokuur?,De specifieke medicijnen die worden gebruikt zijn paclitaxel en carboplatin.
168,168,34,"Paclitaxel wekelijks_carboplatin, patiënteninformatie",radiotherapie),U begint met een chemokuur. Deze kuur bestaat uit twee medicijnen. 1. Paclitaxel 2. Carboplatin,"34: Paclitaxel wekelijks_carboplatin, patiënteninformatie: radiotherapie): U begint met een chemokuur. Deze kuur bestaat uit twee medicijnen. 1. Paclitaxel 2. Carboplatin",Wat is de belangrijkste opmerking bij het gebruik van deze chemokuur?,"Belangrijke opmerking: Bij het genereren van vragen, gebruik specifieke termen en benamingen uit het document in plaats van algemene termen zoals 'dit onderzoek' of 'die procedure'."
169,169,34,"Paclitaxel wekelijks_carboplatin, patiënteninformatie",radiotherapie),U begint met een chemokuur. Deze kuur bestaat uit twee medicijnen. 1. Paclitaxel 2. Carboplatin,"34: Paclitaxel wekelijks_carboplatin, patiënteninformatie: radiotherapie): U begint met een chemokuur. Deze kuur bestaat uit twee medicijnen. 1. Paclitaxel 2. Carboplatin",Kan de chemokuur bijwerkingen hebben?,"Ja, de chemokuur kan bijwerkingen hebben. Raadpleeg uw zorgverlener voor meer informatie."
170,170,39,"Paclitaxel wekelijks_carboplatin, patiënteninformatie",Naast de algemene bijwerkingen kunnen de volgende specifieke bijwerkingen optreden:,"- Bij koorts boven de 38,5°C moet u contact met ons opnemen. 
- Uw haar gaat uitvallen. Dit is van tijdelijke aard en begint meestal drie à zes weken na de eerste toediening. Haaruitval begint meestal met een pijnlijke hoofdhuid. 
- Spierpijn en /of gewrichtspijn is een veel voorkomende bijwerking die over het algemeen twee tot drie dagen na het infuus optreedt. U mag zo nodig maximaal vier keer per dag 1000 mg paracetamol innemen. 
- U kunt last krijgen van tintelingen en/of een doof gevoel in tenen en/of vingertoppen. Dit graag even melden bij een volgend bezoek aan het ziekenhuis. 
- Resten cytostatica kunnen tot dag drie in het lichaamsvocht (onder meer urine, ontlasting, sperma, speeksel en braaksel) aanwezig zijn. In het ziekenhuis krijgt u adviezen hoe u hiermee om kunt gaan. Indien carboplatin gegeven wordt kunnen cytostatica resten tot dag vijf in het lichaamsvocht aanwezig zijn. Als u klachten krijgt die u niet vertrouwt, mag u altijd contact met ons opnemen.","39: Paclitaxel wekelijks_carboplatin, patiënteninformatie: Naast de algemene bijwerkingen kunnen de volgende specifieke bijwerkingen optreden:: - Bij koorts boven de 38,5°C moet u contact met ons opnemen. 
- Uw haar gaat uitvallen. Dit is van tijdelijke aard en begint meestal drie à zes weken na de eerste toediening. Haaruitval begint meestal met een pijnlijke hoofdhuid. 
- Spierpijn en /of gewrichtspijn is een veel voorkomende bijwerking die over het algemeen twee tot drie dagen na het infuus optreedt. U mag zo nodig maximaal vier keer per dag 1000 mg paracetamol innemen. 
- U kunt last krijgen van tintelingen en/of een doof gevoel in tenen en/of vingertoppen. Dit graag even melden bij een volgend bezoek aan het ziekenhuis. 
- Resten cytostatica kunnen tot dag drie in het lichaamsvocht (onder meer urine, ontlasting, sperma, speeksel en braaksel) aanwezig zijn. In het ziekenhuis krijgt u adviezen hoe u hiermee om kunt gaan. Indien carboplatin gegeven wordt kunnen cytostatica resten tot dag vijf in het lichaamsvocht aanwezig zijn. Als u klachten krijgt die u niet vertrouwt, mag u altijd contact met ons opnemen.",Wat zijn de bijwerkingen van paclitaxel en carboplatin?,"De algemene bijwerkingen van paclitaxel en carboplatin zijn koorts, haaruitval, spierpijn/gewrichtspijn en tintelingen/doof gevoel. Specifieke bijwerkingen kunnen ook optreden."
171,171,39,"Paclitaxel wekelijks_carboplatin, patiënteninformatie",Naast de algemene bijwerkingen kunnen de volgende specifieke bijwerkingen optreden:,"- Bij koorts boven de 38,5°C moet u contact met ons opnemen. 
- Uw haar gaat uitvallen. Dit is van tijdelijke aard en begint meestal drie à zes weken na de eerste toediening. Haaruitval begint meestal met een pijnlijke hoofdhuid. 
- Spierpijn en /of gewrichtspijn is een veel voorkomende bijwerking die over het algemeen twee tot drie dagen na het infuus optreedt. U mag zo nodig maximaal vier keer per dag 1000 mg paracetamol innemen. 
- U kunt last krijgen van tintelingen en/of een doof gevoel in tenen en/of vingertoppen. Dit graag even melden bij een volgend bezoek aan het ziekenhuis. 
- Resten cytostatica kunnen tot dag drie in het lichaamsvocht (onder meer urine, ontlasting, sperma, speeksel en braaksel) aanwezig zijn. In het ziekenhuis krijgt u adviezen hoe u hiermee om kunt gaan. Indien carboplatin gegeven wordt kunnen cytostatica resten tot dag vijf in het lichaamsvocht aanwezig zijn. Als u klachten krijgt die u niet vertrouwt, mag u altijd contact met ons opnemen.","39: Paclitaxel wekelijks_carboplatin, patiënteninformatie: Naast de algemene bijwerkingen kunnen de volgende specifieke bijwerkingen optreden:: - Bij koorts boven de 38,5°C moet u contact met ons opnemen. 
- Uw haar gaat uitvallen. Dit is van tijdelijke aard en begint meestal drie à zes weken na de eerste toediening. Haaruitval begint meestal met een pijnlijke hoofdhuid. 
- Spierpijn en /of gewrichtspijn is een veel voorkomende bijwerking die over het algemeen twee tot drie dagen na het infuus optreedt. U mag zo nodig maximaal vier keer per dag 1000 mg paracetamol innemen. 
- U kunt last krijgen van tintelingen en/of een doof gevoel in tenen en/of vingertoppen. Dit graag even melden bij een volgend bezoek aan het ziekenhuis. 
- Resten cytostatica kunnen tot dag drie in het lichaamsvocht (onder meer urine, ontlasting, sperma, speeksel en braaksel) aanwezig zijn. In het ziekenhuis krijgt u adviezen hoe u hiermee om kunt gaan. Indien carboplatin gegeven wordt kunnen cytostatica resten tot dag vijf in het lichaamsvocht aanwezig zijn. Als u klachten krijgt die u niet vertrouwt, mag u altijd contact met ons opnemen.","Wat moet ik doen bij koorts boven de 38,5°C?","Bij koorts boven de 38,5°C wordt aangeraden om contact op te nemen met het ziekenhuis."
