topic_id,filename,header,section_text
11,LAR-Syndroom,Klachten en tips,"Hieronder staan de meest voorkomende klachten en wat u er zelf aan kan doen om de klachten te verminderen Vaak naar het toilet, wel 10 tot 15 keer per dag, ook ’s nachts. Dunnere ontlasting (soms waterdun) 
- Gebruik niet te veel cafeïne (koffie, zwarte thee, cola), deze stof versterkt de werking van de darm. 
- Drink niet meer dan 1,5 liter op een dag. Hiervan drinkt u ongeveer een halve liter water-gerelateerde dranken (zoals koffie, thee, bouillon), een halve liter verzuurde melkproducten (zoals karnemelk en yoghurt) en een halve liter andere dranken. 
- Vervang bij ernstige klachten de laatste halve liter door isotone-dranken, zoals sportdrank, ORS en kokoswater. Isotone- dranken worden sneller door het bloed opgenomen. 
- Eet vaker kleinere maaltijden (5 tot 6 keer per dag). 
- Sla geen maaltijden over, dit verergert de waterige ontlasting en de winderigheid. 
- Eet vezelrijke producten. De richtlijn is 30 tot 40 gram vezels per dag. Eet dus voldoende volkoren brood, fruit (maximaal 3 stuks) en groente. Vezels maken de ontlasting dikker. Eet eventueel vezelrijke producten bij uw drinken, bijvoorbeeld een volkoren biscuit, beschuitje of sneetje brood. 
- Eet zetmeelrijke producten, zoals aardappelen, peulvruchten en bananen. Zetmeel maakt de ontlasting dikker. 
- Stop met roken. Roken verhoogt de werking van de darm en zorgt voor winderigheid. In korte tijd (1,5 tot 2 uur) vaak achter elkaar naar het toilet moeten (clustering van ontlasting). Een sterke aandrang van ontlasting die moeilijk uit te stellen is 
- Volg de voedingstips die hierboven bij ‘Vaak naar het toilet moeten’ en ‘Dunnere ontlasting’ staan. 
- Vraag advies bij een arts of verpleegkundige als de klachten blijven. Ongewild verlies van ontlasting, waardoor de huid rondom de anus geïrriteerd kan raken 
- Maak na elke ontlasting de huid rond de anus schoon met water en een zacht washandje. Gebruik geen zeep of hard toiletpapier. 
- Bescherm de (geïrriteerde) huid rond de anus met sudocrème, bepanthen of zinkoxidezalf. Deze producten koopt u bij de drogist. Ongewilde winden laten, door minder controle over de sluitspier 
- Drink geen koolzuurhoudende dranken (fris met prik), die zorgen juist voor meer winderigheid en een opgeblazen gevoel. 
- Eet vaker kleinere maaltijden (5 tot 6 keer per dag). 
- Sla geen maaltijden over, dit verergert de waterige ontlasting en de winderigheid. 
- Kauw uw eten goed. 
- Eet rustig zonder veel te praten. 
- Stop met roken. Roken verhoogt de werking van de darm en zorgt voor winderigheid. 
- Algemene voedingsadviezen bij winderigheid te vinden op de site van het voedingscentrum.nl"
11,FDG PET-CT,Voorbereidingen op het onderzoek,"Om het onderzoek goed te laten verlopen is het belangrijk dat u onderstaande richtlijnen strikt opvolgt: 
- Het is noodzakelijk dat u 4 uur voor het onderzoek nuchter bent. Dit betekent dat u vier uur voor het onderzoek niets meer mag eten en drinken. Voorbeeld: stel dat u om 11.00 uur ’s morgens het onderzoek ondergaat, dan mag u vanaf 7.00 uur die ochtend niets meer eten en drinken. Als u diabetes heeft kan het zijn, dat u andere instructies krijgt. 
- Wel moet u 1 liter water drinken in het uur vóór aankomst op de afdeling, (dit kunt u thuis en/of onderweg doen). Dit mag niet aangelengd zijn met limonade, ranja of iets dergelijks. Voorbeeld: stel dat u om 10.00 uur de afspraak heeft, dan moet u om 9.00 uur beginnen met water drinken. 
- U kunt te allen tijden gebruik maken van het toilet, u hoeft uw plas niet op te houden. 
- Alle medicijnen mag u gerust innemen met water. 
- Vanaf 24 uur van te voren tot en met het onderzoek mag u geen zware lichamelijke inspanning hebben geleverd. 
- U mag tijdens het onderzoek geen metalen voorwerpen bij u hebben of kleding met metalen onderdelen dragen. Bijvoorbeeld sieraden, sleutels en een bh kunt u daarom beter thuis laten als dat mogelijk is. 
- Indien u begeleiding nodig hebt, verzoeken we u om maximaal één begeleider mee te nemen. Deze begeleider mag niet bij het onderzoek aanwezig zijn. Eventuele extra begeleiders worden verzocht om tijdens uw onderzoek bijvoorbeeld te wachten in het bezoekersrestaurant ‘Smaak’. Dit vragen wij u omdat de wachtruimte van de afdeling nucleaire geneeskunde niet zo groot is. 
- Een lage buitentemperatuur kan de beeldvorming nadelig beïnvloeden. Het is daarom belangrijk dat u het niet koud hebt. Er wordt sterk aangeraden om zich bij koud weer warm te kleden vóór het PET-onderzoek met name onderweg naar het ziekenhuis. Ook wanneer u het snel koud hebt is het aan te raden om u warm te kleden. Hoe gaat het onderzoek in zijn werk U wordt meegenomen naar een kamer waar u een infuus in de arm krijgt. Via dit infuus krijgt u een radioactieve vloeistof toegediend. Het duurt één uur voor de vloeistof voldoende is opgenomen in uw lichaam. In sommige gevallen is het noodzakelijk dat een plasmiddel wordt toegediend, hierdoor moet de vloeistof een half uur langer inwerken. Het is van belang, dat u zo stil mogelijk blijft liggen en niet praat. Dit is om ervoor te zorgen dat de vloeistof naar de juiste plaatsen in uw lichaam gaat en niet alleen naar de spieren. Na een half uur rusten wordt u gevraagd twee bekers water te drinken. Vlak voordat de scan gemaakt wordt, is het belangrijk dat u eerst op het toilet goed uitplast. Een volle blaas stoort namelijk de beoordeling van het onderzoek. Hierna wordt de scan gemaakt. Tijdens de scan mag u metaalvrije kleding aanhouden. Tip: neem een pyjama mee. Afhankelijk van de foto’s die gemaakt moeten worden kan het totale onderzoek (inclusief wachttijd) 2 tot 3 uur duren. Bijwerkingen De soort en de hoeveelheid straling die u bij dit onderzoek krijgt zijn niet nadelig voor u of de mensen in uw omgeving. De radioactieve vloeistof is snel weer uit uw lichaam verdwenen en u hoeft thuis geen bijzondere maatregelen te nemen. Van deze radioactieve vloeistof krijgt u geen overgevoeligheidsreacties, ook niet als u overgevoelig bent voor jodium of contrastmiddelen. Het kan zijn dat bij u een CT met contrastmiddel wordt uitgevoerd. Als u overgevoelig bent voor contrastvloeistof of last hebt van allergische reacties, wilt u dit dan vóór het onderzoek melden."
11,"Coloscopie met moviprep, voorbereiding onder narcose",Onderzoek gepland in de ochtend Dag van het onderzoek,"U mag niet meer eten. Tot twee uur voor het onderzoek mag u nog kleine hoeveelheden heldere vloeistoffen drinken bijvoorbeeld water, thee, ranja, appelsap, heldere frisdranken zonder koolzuur, bouillon. Het is de bedoeling dat de ontlasting een heldere, lichte, gele kleur heeft. Heeft u dat niet? Drink dan extra water tot maximaal twee uur voor het onderzoek. Dag vóór het onderzoek Ontbijt Wit brood met kaas of ham. Geen brood met pitjes of vezels. Alléén heldere dranken zoals water, thee, ranja, appelsap, bouillon en heldere frisdranken zonder koolzuur. Geen melkproducten en geen koffie. 09:00- 11:00 Neem één liter Moviprep in (voor gebruik zie instructies achterin deze folder) en drink één liter heldere vloeistoffen (bijvoorbeeld water, thee, ranja, appelsap, heldere frisdranken zonder koolzuur, bouillon). Lunch Zie ontbijt. 17.00 Neem een lichte of helder vloeibare maaltijd, zoals een naturel beschuit en/of bouillon. 20.00- 22.00 Neem één liter Moviprep in en drink één liter heldere vloeistoffen (bijvoorbeeld water, thee, ranja, appelsap, heldere frisdranken zonder koolzuur, bouillon). Vanaf nu tot na het onderzoek mag u geen vast voedsel meer innemen. Na 22.00 uur Door de Moviprep krijgt u flinke diarree. Dit is hinderlijk voor u maar noodzakelijk voor het onderzoek. U mag bovenstaande heldere vloeistoffen gebruiken. U mag niet meer roken. Voor het slapen gaan neemt u 2 tabletten bisacodyl."
11,"Tioguanine (Lanvis, Thiosix) bij IBD",Wanneer?,"Neem dit medicijn bij voorkeur in op een lege maag, dus tot een half uur voor of vanaf een uur na een maaltijd. Gelijktijdige inname met voedsel kan dit medicijn namelijk minder werkzaam maken."
11,PEG en PEG-J katheter,Voorbereiding,"- Op de dag van de PEG of PEG-J-plaatsing mag u vanaf ’s nachts 00:00 uur niet meer eten of drinken, ook geen sondevoeding. 
- Als het onderzoek ’s middags na 13.00 uur plaatsvindt mag u nog een licht ontbijt (een naturel beschuit met een kopje thee). U mag dit ontbijt nuttigen tot zes uur voor het onderzoek. U mag nog heldere dranken (thee, water) gebruiken tot twee uur voor het onderzoek 
- Vertel uw medisch/verpleegkundig specialist of u medicijnen gebruikt, allergisch bent, een longziekte hebt, zwanger bent of ooit aan de maag geopereerd bent. 
- U kunt uw medicijnen gewoon blijven innemen, tenzij anders met u is afgesproken. Zie onder ‘Medicatie’ op pagina vier. 
- De maag-, darm- en leverarts voert de ingreep uit. U krijgt een infuus in uw arm. Via dit infuus krijgt u eerst antibiotica toegediend, later de sedatie."
11,Moviprep voorbereiding,Dag van het onderzoek,"6.00 – 8.00 uur Neem één liter Moviprep in en drink één liter heldere vloeistoffen. U mag nog tot twee uur voor het onderzoek heldere vloeistoffen blijven gebruiken, daarna nuchter. Desnoods moeten de tijden van inname van de Moviprep hierbij vervroegd worden. Als het onderzoek in de middag plaatsvindt dan mag u om 07.30 nog een licht ontbijt, (naturel beschuit met een kopje thee). U mag dan tussen 8.00 uur en 10.00 uur de liter Moviprep en de liter heldere vloeistoffen drinken. U mag nog tot twee uur voor het onderzoek heldere vloeistoffen blijven gebruiken. Het is de bedoeling dat uw ontlasting een heldere, licht gele, kleur heeft. Mocht dit niet zo zijn dan is het aan te raden extra water te drinken, tot maximaal twee uur voor het onderzoek."
13,Hydroxychloroquine,Mogelijke bijwerkingen,"Bijwerkingen kunnen optreden. Meest voorkomend 
- Verminderde eetlust. Soms/zelden voorkomend 
- Maag- en darmklachten, zoals een vol gevoel, misselijkheid, braken of diarree. 
- Huiduitslag en jeuk. 
- Hoofdpijn, duizeligheid, oorsuizen, slapeloosheid of juist sufheid. 
- Overgevoeligheid voor zonlicht. 
- Problemen met de ogen, zoals nachtblindheid, dubbel of wazig zien, het zien van lichtflitsen of kringen rondom lichtbronnen (‘s avonds)."
13,Coma hepaticum,Coma,"Coma is een toestand van diepe bewusteloosheid waaruit iemand niet kan worden wakker gemaakt. Het kan meerdere oorzaken hebben, zoals een forse klap op de schedel, te hoge of te lage bloedsuikers, of alcoholmisbruik. Levercoma is een coma dat wordt veroorzaakt door een falende lever. Bepaalde schadelijke stoffen die normaal gesproken door de lever uit het bloed verwijderd worden, bereiken nu de hersenen en beschadigen deze. Dit wordt ook wel encefalopathie genoemd; aantasting van de hersenfuncties."
13,Coma hepaticum,Oorzaken waardoor de HE plotseling kan,"verslechteren 
- uitdroging bijvoorbeeld bij braken, diarree of teveel gebruik van vocht afdrijvende medicijnen (diuretica zoals Furosemide, Spironolacton en Bumetanide); 
- gebruik van kalmerende middelen of zwaardere pijnstillers (slaapmiddelen of opiaten); 
- een bloeding in het maag-darmkanaal (dit veroorzaakt een groot aanbod van eiwitten in de darm); 
- verslechtering van de nierfunctie; 
- trage dikke darm functie (obstipatie); 
- een onderliggende infectie of ontsteking (waardoor meer ammoniak wordt aangemaakt in de darm)."
13,Iontoforese (Nocepta),Risico’s of bijwerkingen,"Ernstige complicaties komen zelden voor. Wel zijn er enkele mogelijke bijwerkingen welke na een iontoforesebehandeling kunnen optreden: 
- Vermoeidheid 
- Duizeligheid 
- Droge mond/neusslijmvlies 
- Gebrek aan eetlust 
- Wazig zien (visusstoornissen) 
- Een onbehagelijk gevoel rond de maagstreek/een misselijk gevoel 
- Roodheid van de huid op de plaats waar de pleister-electroden hebben gezeten 
- Een brandwond van de huid op de plaats waar de medicijnenpleister heeft gezeten"
13,Allopurinol,Mogelijke bijwerkingen allopurinol,"Bijwerkingen kunnen optreden. Meest voorkomend 
- Maag-darmklachten zoals een vol gevoel, misselijkheid en braken, of diarree. Dit kan verminderen door de tabletten in te nemen na de maaltijd. 
- Allergische huidreacties. Stop de allopurinol in dat geval. Soms/zelden voorkomend 
- Verminderde aanmaak van bloedcellen. 
- Verstoring van de lever werking. 
- Ernstige overgevoeligheidsreacties."
13,Borstoperatie met prothese,Bijwerkingen,"Bijwerkingen kunnen zijn: irritatie van het neusslijmvlies, jeuk, branderigheid, prikkelende pijn en roodheid."
13,Bekkenbodem problemen bij de vrouw,Klachten met ontlasting,"Er zijn verschillende klachten die met de ontlasting te maken hebben, zoals: 
- verlies van ontlasting; 
- hevige aandrang voor ontlasting, niet kunnen uitstellen; 
- het niet kunnen ophouden van windjes; 
- obstipatie; 
- ontlasting niet goed kwijtraken; 
- loze aandrang; 
- jeuk bij de anus."
13,Functionele maagklachten,Klachten bij functionele maagklachten,"- Pijn in de bovenbuik; 
- Misselijkheid; 
- Opboeren en oprispingen; 
- Een opgeblazen gevoel; 
- Snel een vol gevoel hebben; 
- Vieze smaak in de mond/slechte adem; 
- Bij bukken of liggen terugstromen van het maagzuur; 
- Soms braken."
13,Pericarditis,Oorzaken,"Oorzaken van pericarditis kunnen zijn: 
- virusinfectie, bijvoorbeeld na griep of verkoudheid (meestal); 
- een open hartoperatie; 
- een hartinfarct; 
- bacteriële infectie (zeldzaam); 
- borstkas trauma (ongeval); 
- kwaadaardige aandoeningen; 
- soms blijft de oorzaak onbekend."
14,Clioquinol,Wat zijn de verschijnselen bij een clioquinol allergie?,"Clioquinol overgevoeligheid laat een allergische contact dermatitis zien. De kwaal waarvoor het middel gebruikt wordt laat dan geen verbetering, soms juist een verslechtering, zien. Er kan toegenomen irritatie optreden met roodheid, jeuk en een branderig gevoel rond het geïnfecteerde gebied."
14,Parabenen mix,Hoe kan ik een parabenen mix allergie vermijden?,"Zodra overgevoeligheid voor parabenen is vastgesteld, zou u moeten proberen producten die parabenen bevatten te vermijden. Dit kan lastig zijn, omdat het in erg veel producten wordt gebruikt. Lees de etiketten op producten zorgvuldig en controleer zo of er geen parabenen in verwerkt zijn. U kunt uw drogist of apotheker altijd naar een passend alternatief vragen. Houdt er rekening mee dat u een kruisreactie kunt krijgen met para-aminobezoic zuur en paraphenyleendiamine (o.a. in haarverf). Maak uw (huis)arts erop attent dat u allergisch bent voor parabenen."
14,Clioquinol,Hoe kan ik een clioquinol allergie vermijden?,"U moet het gebruik van alle crèmes/zalven die clioquinol (of een van de alternatieve namen) bevatten vermijden. Meld bij uw (huis)arts altijd het feit dat u allergisch bent voor clioquinol, zodat hij of zij een passend alternatief kan bieden wanneer dit nodig mocht zijn. Bij het kopen van producten die zonder recept verkrijgbaar zijn moet u uw apotheker er op attent maken dat u allergisch bent voor clioquinol. Zij moeten u dan een passend alternatief kunnen bieden."
14,Quaternium-15,Wat zijn de reacties bij een quaternium-15 allergie?,Individuen die reageren op quaternium-15 zijn gevoelig voor formaldehyde of hebben een specifieke gevoeligheid. Typische allergische contact dermatitis komt voor bij beide soorten van gevoeligheid. Positieve plakproef Hand dermatitis veroorzaakt door quaternium-15 in crème Gezichts- dermatitis veroorzaakt door crème
14,Acupunctuur  (Nocepta),Bijwerkingen en complicaties,"- Bloeduitstorting 
- Allergische reactie 
- Klaplong (uiterst zeldzaam en alleen bij bepaalde punten risico aanwezig) 
- Infectie (uiterst zeldzaam)"
14,Geurstoffen mix,Wat is geurstoffen mix en waar vind je het?,"Geurstoffen mix is een mengeling van 8 geuren, die gebruikt worden voor de allergie screening. Het zijn de 8 belangrijkste geuren die een allergie kunnen veroorzaken en ze worden voor veel producten gebruikt om hun geur- en smaak eigenschappen."
14,"Immunotherapie, informed consent",Bijwerkingen,"Vaak komt op de plaats van de injectie een jeukende zwelling en roodheid voor, die in de loop van enkele dagen weer verdwijnt. Meestal is dit alleen hinderlijk en niet ernstig. Zelden treedt een onmiddellijke ernstige allergische reactie op vlak na de injectie. Dit wordt anafylaxie genoemd. De kenmerken zijn: jeuk over het hele lichaam, rode zwelling van de huid, jeukende ogen, niezen, kortademigheid en bloeddrukdaling. Omdat deze reactie binnen een half uur na de injectie kan optreden, moeten we u verplichten om een half uur na de injectie te blijven wachten in de wachtkamer. Na dit half uur kunt u gerust en veilig de polikliniek allergologie verlaten. Zodra u merkt dat u klachten krijgt van huid, neus, ogen of longen of wanneer u zich niet lekker gaat voelen, moet u dit direct aan de arts, assistente of secretaresse melden. Effectieve onmiddellijke behandeling van deze reacties is dan nodig."
14,Wolalcoholen,Wat zijn de verschijnselen bij een wolalcohol allergie?,Vaak ziet men een allergische contact dermatitis. De uitslag is karakteristiek aanwezig in het gezicht en op handen en armen. Binnen enkele uren na het contact kan er ook zwelling en roodheid ontstaan in het aangedane gebied. De uitslag kan tot 1 à 2 dagen na het contact verschijnen.
14,Infliximab bij IBD,Bijwerkingen,"Meest voorkomend: 
- Allergische reacties, zoals huiduitslag, jeuk, rillingen, kortademigheid en lagere bloeddruk tijdens het inlopen van het Infliximab infuus. Dit kan meestal worden behandeld door het infuus langzamer toe te dienen of tijdelijk te stoppen. Soms is het nodig om medicijnen zoals Prednisolon en/of een antihistaminicum te geven om deze allergische reactie te behandelen. Een volgende keer worden deze medicijnen dan preventief gegeven om herhaling van klachten te voorkomen. Meestal zijn de klachten echter mild en kan de behandeling worden voortgezet. 
- Milde infecties zoals verkoudheid en griep. 
- Hoofdpijn, huiduitslag (netelroos), misselijkheid en diarree. Zelden: 
- Tijdens gebruik van Infliximab kan bij patiënten die lijden aan ernstig hartfalen verslechtering in de hartfunctie optreden. Infliximab wordt daarom niet gegeven bij ernstig hartfalen. Bij mild hartfalen zal de medisch specialist goed controleren of er geen verslechtering in de hartfunctie optreedt. 
- Tijdens behandeling zijn ernstige infecties beschreven. Als u klachten of symptomen hebt die kunnen passen bij een ernstige infectie, zoals koorts, ernstige kortademigheid of hoesten, raadpleeg dan uw medisch specialist. Zeer zelden: 
- Tijdens anti TNF-behandeling kunnen andere auto-immuunziekten ontstaan. Zeer zelden bijvoorbeeld multiple sclerose (MS). Meld tintelingen, krachtsverlies of slechter zien aan uw medisch specialist."
14,Uterus embolisatie,Complicaties,"Geen enkele invasieve behandeling (behandeling waarbij de huid of slijmvliezen worden gepasseerd) is zonder risico’s. Zo kunnen ook tijdens of na een embolisatie van uw baarmoeder complicaties optreden. 
- Er kan een allergische reactie op het contrastmiddel ontstaan, wanneer u overgevoelig blijkt te zijn voor jodium. Indien u bekend bent met overgevoeligheid voor jodium moet u contact opnemen met uw aanvragend specialist. Men kan hier rekening mee houden en tijdig voor het onderzoek bepaalde medicijnen toedienen. 
- Ondanks het plugje of het drukverband kan het gebeuren dat het gaatje in het bloedvat weer opengaat en een bloeding in de lies optreedt. Hiervoor is behandeling noodzakelijk, dit kan door langdurig afdrukken of door inspuiten van een bloedstollend middel. Heel zelden is een operatie nodig, waarbij het gaatje gehecht wordt. 
- Er kan een bloedpropje in een bloedvat in het been komen. Het is dan soms noodzakelijk u snel te opereren om het bloedpropje te verwijderen. 
- Daarnaast kan na de behandeling een blauwe plek ontstaan in de lies. Dit is vervelend, maar het trekt na verloop van tijd vanzelf weg. 
- Er bestaat een kleine kans op een infectie van de baarmoeder, een vervroegde menopauze (1-2%) of een vroegtijdige baarmoederoperatie vanwege een avitale baarmoeder (1- 2%)."
14,Parabenen mix,Wat zijn de reacties bij een parabenen mix allergie?,"Overgevoeligheid voor parabenen mix laat een allergische contact dermatitis zien. Overgevoeligheid voor parabenen mix is niet ongewoon, hoewel het in relatie tot zijn uitgebreide/algemeen gebruik zeldzaam is. Het blijkt dat herhaalde toepassingen van lage concentraties parabenen in medicatie en cosmetica kan leiden tot een overgevoeligheid. Allergische reacties op geconsumeerd voedsel zijn zeldzaam."
14,Vena testicularis,Complicaties,"Geen enkele invasieve behandeling (behandeling waarbij de huid of slijmvliezen worden gepasseerd) is zonder risico’s. Zo kunnen ook tijdens of na een embolisatie complicaties optreden. 
- Er kan een allergische reactie op het contrastmiddel ontstaan, wanneer u overgevoelig blijkt te zijn voor jodium. Indien u bekend bent met overgevoeligheid voor jodium moet u contact opnemen met uw behandelend specialist. Men kan hier rekening mee houden en tijdig voor het onderzoek bepaalde medicijnen toedienen. 
- Het kan gebeuren dat het gaatje in het bloedvat weer opengaat en een bloeding in de lies optreedt. 
- Daarnaast kan na de behandeling een blauwe plek ontstaan in de lies. Dit is vervelend, maar het trekt na verloop van tijd vanzelf weg."
14,Perubalsem,Behandeling van perubalsem allergie,"Zodra de dermatitis op de huid verschijnt, is de behandeling hetzelfde als voor elk andere acute dermatitis/eczeem. Dat wil zeggen, crème/zalf met corticosteroïden, verzachtende smeersels en eventueel behandeling van een secundaire bacteriële infectie."
14,Clioquinol,De behandeling van een clioquinol allergie,Bevestiging van een clioquinol allergie vereist het onmiddellijk vermijden van de crème/zalf waar u overgevoelig voor bent. Het moet daarna behandeld worden zoals elke acute dermatitis of acuut eczeem. Dit kan ook behandeling inhouden met crèmes/zalven met corticosteroïden en kalmerende/verzachtende crèmes/zalven en behandeling van een eventuele secundaire bacteriële infectie.
15,Male sling,Leefregels,"- U mag thuis gewoon douchen. Na het verdwijnen van de hechtingen mag u weer baden; 
- De eerste vier weken geen zware lichamelijke arbeid verrichten; 
- De eerste vier weken niet sporten/fietsen en geen geslachtsgemeenschap."
15,Vaatlaserbehandeling voor wratten (ZGT Helon),Voor de behandeling,"- Is de wrat erg verdikt of is er veel eelt aanwezig, dan kunt u de wrat voor de behandeling het best wat dunner vijlen of afkrabben. 
- Gebruikt u middelen om de wrat zachter te maken (bijvoorbeeld salicylzuur of duct tape)? Dan raden wij aan hier enkele dagen voor de behandeling mee te stoppen."
15,Sedatie en_of analgesie tijdens onderzoek of behandeling,Scheren,Ontharen wordt niet meer standaard gedaan. Tijdens scheren ontstaan gemakkelijk wondjes waardoor er meer kans is op infectie. Wij vragen u ruim drie dagen voor de ingreep niet te scheren in het gebied waar de ingreep plaats vindt. Mocht ontharen alsnog noodzakelijk zijn dan wordt dit vlak voor de ingreep in het ziekenhuis met een medische tondeuse gedaan.
15,"Angiografie, dotterbehandeling en_of stentplaatsing",Instructies voor thuis,"Indien u dezelfde dag als de procedure naar huis kan, dan is het belangrijk dat u ’s nachts niet alleen in huis bent. De volgende regels worden aanbevolen na uw ontslag: 
- U kunt zich thuis douchen. 
- De wond mag echter niet verweken. Daarom mag u de eerste 4 dagen na de behandeling geen bad nemen en niet zwemmen. 
- Verwijder de pleister de volgende dag. Maak de huid schoon met milde zeep en water. Tevens de wond voorzichtig afdrogen. 
- Aangepaste activiteiten gedurende 3-4 dagen: niet persen, niet bukken, zo min mogelijk de trap op- en afgaan. Niet zwaarder tillen dan 5 kilo. 
- Gedurende 3-4 dagen wordt het besturen van een auto afgeraden."
15,Ambulante flebectomie volgens Müller,Na de behandeling,"Houd na de behandeling rekening met het volgende. 
- U heeft een steunkous om. Deze kous dient u de eerste twee dagen dag en nacht te dragen. Laat de wattenstreng ook deze twee dagen onder de kous zitten. 
- Hierna draagt u de kous nog drie dagen, alleen overdag. Trek de kous aan bij het opstaan, trek de kous uit bij het naar bed gaan. In totaal draagt u de kous dus vijf dagen. Dit is belangrijk voor het slagen van de behandeling. 
- De kous mag niet nat worden. Als u wilt douchen, adviseren wij u om een vuilniszak om het been te doen en deze dan af te plakken."
16,Operaties aan het oor,Werk/sport,Na één week mag u weer werken. Sport kunt u na twee weken weer hervatten.
16,"Gebroken teen (niet grote teen) (VFC, Virtual Fracture Care)",Herstel,"- Een poliklinische controle is in principe niet nodig. 
- Meestal zal de voet binnen enkele weken vanzelf volledig genezen. 
- Het kan 6 tot 8 weken duren voordat de teen volledig is hersteld. 
- Wordt de pijn erger of wordt de pijn na 4 weken helemaal niet minder? Neem dan contact op met de Breuklijn. Als een controle dan toch nodig is, maken we natuurlijk een afspraak."
16,"Radiuskop en -hals, gebroken (VFC, Virtual Fracture Care)",Buigen en strekken van de elleboog,"Bij deze oefening buigt en strekt u de elleboog. U kunt met deze oefening na 1 week beginnen, als de pijn dit toelaat."
16,Reconstructie na lumpectomie bij borstkanker,Leefregels,"U mag direct beginnen met oefenen, hef echter uw armen de eerste twee weken niet boven schouderhoogte. U oefent op geleide van pijn, zo bepaalt u zelf wat u kunt. Rustig bewegen bevordert de circulatie en de wondgenezing en voorkomt stijfheid. Het mobiel houden van de schouder is belangrijk omdat u tijdens de bestraling uw arm hoog moet leggen. Ook tijdens en na de bestralingsperiode is het wenselijk te blijven oefenen."
16,Richtlijnen voor reumapatiënten,Staan en lopen,"U doet er verstandig aan tijdens het staan en lopen schoenen te dragen, geen pantoffels. De voeten worden dan namelijk onvoldoende gesteund en verkeerd belast. U kunt uw schoenen het beste aantrekken zodra u uit bed komt. De voeten zijn dan het minst opgezet."
16,Ambulante flebectomie volgens Müller,Voor de behandeling,"De volgende punten zijn belangrijk voorafgaand aan de behandeling: 
- Draag op de dag van behandeling makkelijke (lage) schoenen en ruime kleding. Door de watten onder de kous(en) past een strakke broek of schoen soms niet meer. 
- Tijdens de behandeling worden kleefstrips gebruikt. Het verwijderen hiervan kan pijnlijk zijn bij beharing. Daarom raden wij aan eventueel twee dagen voor de behandeling uw benen te scheren. 
- Smeer geen crème of zalf op uw benen op de dag van behandeling. 
- Na de behandeling mag u niet zelf naar huis rijden. Hierom is het belangrijk dat u vooraf vervoer naar huis regelt."
16,Tissue expander vervangen door prothese,Week 3:,"- U mag het huishoudelijke werk naar vermogen uitbreiden. 
- Vermijd zwaar tillen. 
- Figuur 4 mag u toevoegen aan de oefeningen."
16,"Malletvinger (VFC, Virtual Fracture Care)",Behandeling bij een breuk,"0-6 weken 
- Aanmeten aangepaste spalk door handtherapeut. 
- Continu dragen spalk. 
- Uw handtherapeut geeft u oefeningen mee voor het soepel houden van het andere kootje van de vinger. 6-8 weken 
- Uitbreiden oefeningen na advies van uw handtherapeut. 
- Spalk dragen in de nacht en bij risicomomenten."
16,"Malletvinger (VFC, Virtual Fracture Care)",Instructies,"Voor een goede genezing zijn de volgende instructies belangrijk: 
- U moet de spalk continu (24 uur per dag) dragen, non-stop. 
- Als u de spalk toch afdoet en de vinger buigt, moet de genezing weer opnieuw beginnen. U begint dan weer van voren af aan met het tellen van de weken. De kans op volledige genezing is dan kleiner! 
- Heeft u een afgescheurde pees? Dan moet u de spalk 8 weken dragen. 
- Heeft u een breuk? Dan moet u de spalk 6 weken dragen. 
- Hierna moet u de spalk nog twee weken in de nacht dragen. Op advies van de handtherapeut moet u de spalk soms langer dragen. 
- Draag de spalk ook overdag bij activiteiten waarbij de vinger het risico loopt om geblesseerd te raken. 
- De vinger en de spalk mogen niet nat worden. Dit is om irritatie en verweking van de huid te voorkomen. 
- Bij pijnklachten kunt u paracetamol gebruiken. Neem paracetamol verspreid over de dag in. U mag maximaal vier maal daags twee tabletten van 500mg innemen op vaste tijden."
16,Reconstructie na lumpectomie bij borstkanker,Week 6,U kunt de draad weer oppakken zoals u voor de operatie gewend was. Lichamelijke werkzaamheden en sport kunnen worden uitgebreid naar het niveau van voor de operatie.
16,"Knie, traumatologie oefeningen",Oefeningen,"Tijdens de oefeningen moet u de onderstaande richtlijnen handhaven: 
- Tijdens het oefenen mag u geen heftige pijn hebben. Een beetje pijn is onvermijdelijk. 
- U heeft uw knie te zwaar belast als: o U langer dan een half uur napijn heeft. o De knie dikker en/of warmer wordt na belasting. 
- Als de knie nog erg stijf is, kunt u beter de beweging ondersteunen met de andere hand. Dit noemen we passief oefenen. 
- Voer de oefeningen rustig uit. 
- Doe elke oefening ongeveer vijf tot tien keer per dag. 
- Neem contact op met uw behandeld arts als de functie van uw knie verslechtert in plaats van verbetert en als de pijnklachten toenemen."
17,Methotrexaat_Metoject en spuitinstructie bij IBD,Bewaren MTX-injectie,Niet alle MTX- spuiten hoeven in de koelkast bewaard te worden. Kijk goed in de bijsluiter welk bewaaradvies er geldt. Zorg dat de spuiten niet bereikbaar zijn voor (kleine) kinderen.
17,Adviezen voor polsspalk,Hygiëne,De spalk kan gewassen worden. De balein dan voor het wassen verwijderen. (zie beschrijving bij de spalk)
