topic_id,filename,header,section_text
5,Operatie buik-of bekkenslagader,Mogelijke complicaties,"Bij ieder operatie kunnen complicaties optreden. Om de kans daarop te verkleinen, wordt u voor de operatie onderzocht en worden er eventuele voorzorgsmaatregelen genomen. De algemene complicaties die na een operatie kunnen optreden zijn: wondinfectie, longontsteking en beschadiging van organen en zenuwen. Specifieke complicaties bij deze operatie: 
- Er kan een nabloeding ontstaan door lekkage in de verbinding tussen vaatprothese en het eigen bloedvat. 
- Er kan een afsluiting ontstaan in de omleiding of in een beenslagader. Als zich een dergelijke complicatie voordoet, is een nieuwe operatie meestal noodzakelijk. 
- Bij mannen kan de erectie na de operatie definitief verstoord zijn. Mogelijk dat de zaadlozing achterwege blijft door uitval van bepaalde zenuwen. 
- Het kan zijn dat u behalve vernauwingen of afsluitingen in uw buik- en/ of bekkenslagader, ook problemen heeft in uw beenslagader. In dat geval is het mogelijk dat u ook na de operatie nog klachten houdt als u een tijd heeft gelopen. 
- Deze operatie is een grote belasting voor het hart, waardoor de kans op een hartinfarct met eventueel overlijden daaraan groter is dan bij andere operaties. Door hier veel aandacht aan te besteden, proberen wij deze complicaties te voorkomen en is de kans hierop klein. 
- Het is niet te voorkomen, dat bij een operatie gevoelszenuwen in de huid worden doorgesneden. Dit kan een doof gevoel geven rondom het operatielitteken. Meestal is het gevoel na enkele maanden weer normaal."
5,VNUS closure,VNUS Closure methode,"De VNUS-behandeling is een endoveneuze behandeling, wat wil zeggen dat de behandeling plaats vindt in de ader door middel van een katheter. Door radiogolven wordt het uiteinde van de katheter verhit tot 120 graden Celsius waardoor het vat van binnen kapot wordt gebrand, waardoor de wanden tegen elkaar aan komen te liggen en de spatader afgesloten wordt. De behandeling is alleen geschikt voor het behandelen van de Vena Saphena Magna (VSM) en Parva (VSP) of recht lopende zijtakken hiervan. Dit zijn grote vaak vrij recht verlopende aderen in het been, welke goed zichtbaar zijn met een duplexapparaat. U kunt deze aderen zelden vlak onder uw huid zien lopen. Bij kronkelende vaten zien we af van de VNUS procedure. De VNUS Closure methode is vergelijkbaar met de EVLT (EndoVeneuze LaserTechniek), waarbij laserlicht wordt gebruikt, en het is een alternatief voor het traditioneel operatief verwijderen van spataderen (het strippen)."
5,Cryolaesie behandeling (Nocepta),Risico’s of bijwerkingen,"Bij elke ingreep, hoe zorgvuldig uitgevoerd, bestaat een geringe kans op complicaties. Ernstige complicaties komen echter zelden voor. 
- Mogelijk kan er lekkage van bloed ontstaan uit het steekgaatje van de behandeling. 
- Soms kan er onder de huid een klein bloedinkje (blauwe plek) ontstaan dat een week meer pijn kan geven. Dit trekt vanzelf weer weg. 
- Zelden kan er een allergische reactie voor het gebruikte middel optreden."
5,"OSAS, Obstructief Slaap Apneu Syndroom",Chirurgische behandeling,"De chirurgische behandeling bij OSAS omvat KNO-operaties aan de neus, huig en tongbasis, maar ook kaakchirurgie. Het wetenschappelijke bewijs voor chirurgie als effectieve behandeling voor OSAS is beperkt. Voor patiënten met een lichte tot matige OSAS kan chirurgie echter als één van de mogelijkheden gelden. Hieronder een overzicht van de chirurgische ingrepen die bij OSAS-patiënten uitgevoerd kunnen worden. Verbeteren van de ademhaling door de neus Bij sommige OSAS-patiënten is er sprake van een blokkade in de neus, waardoor zij niet goed door hun neus kunnen ademhalen. Een neusoperatie door een KNO-arts kan dit probleem verhelpen. Deze operatie wordt ook wel uitgevoerd om MRA- of CPAP behandeling mogelijk te maken. Natuurlijk kan allereerst, mede afhankelijk van de oorzaak, met neus medicatie de neusdoorgankelijkheid worden verbeterd Uvulo-palato-pharyngo-plastiek (UPPP) Bij een uvulo-palato- pharyngo-plastiek (UPPP) wordt het grootste deel van de huig en het zachte gehemelte weggehaald (Afb.5). Als de patiënt nog keelamandelen heeft, worden deze vaak ook weggehaald. De overgang van de neus naar de keel wordt door deze operatie ruimer. Direct na de operatie is het slikken heel pijnlijk. Dit kan wel twee weken duren. Afbeelding 4 Mandibulair Repositie Apparaat Afb. 5 UPPP Kaakchirurgie Kaakchirurgie of kaakosteotomie is een uitgebreide operatie, waarbij de onderkaak net achter de verstandskiezen wordt doorgezaagd. De onderkaak wordt naar voren verplaatst en met schroeven vastgezet. In veel gevallen is het ook nodig om ook de bovenkaak op een vergelijkbare wijze deels te verplaatsen (Afb. 6). Hierdoor komt er meer ruimte in de keel. De operatie wordt uitgevoerd door een kaakchirurg. Over het algemeen hebben patiënten weinig pijn na de operatie. Wel kan een zwelling van gezicht optreden, maar dit gaat na enkele dagen vanzelf over. Doordat de onderkaak naar voren komt, kan het gezicht er anders uit gaan zien. Deze behandeling is één van de mogelijkheden voor patiënten met een matig tot ernstig OSAS, die behandeling met MRA, CPAP of KNO-chirurgie niet verdragen of het gewenste effect geven. Afbeelding 6"
6,Borstreconstructie door weefseloprekking (tissue expander),Borstreconstructie door weefseloprekking,"(met tissue expander) In deze folder geven wij u informatie over de borstreconstructie met behulp van een tissue expander. Eerst volgt algemene informatie en vervolgens hebben we de leefregels voor na de operatie op een rij gezet. Dit hebben we gedaan in samenwerking met de afdeling fysiotherapie van ons ziekenhuis. In overleg met de behandelend specialist is er besloten tot een verwijdering (ablatio)van de borstklier of dit is in het verleden al uitgevoerd. Na deze operatie is er geen borstcontour meer aanwezig. Als de borstreconstructie direct aansluitend op de ablatio wordt uitgevoerd kan er huid sparend worden gewerkt. Bij een ablatio in het verleden is er minder huid en zal de huid van de borst strakker aanvoelen na de reconstructie. In beide gevallen wordt er een tissue expander (ballon voor oprekken weefsel) geplaatst. Hiermee wordt de huid langzaam zover opgerekt als nodig is voor een passend volume voor het reconstrueren van een borst. Het plaatsen van een tissue expander kan pijnlijk zijn. Er worden steunhechtingen geplaatst om de onderplooi van de borst opnieuw mooi aan te leggen. Deze steunhechtingen zitten aan zenuwrijk botvlies vast. Wij bieden u goede pijnmedicatie aan, waarbij de dosering in overleg met u zo nodig aangepast kan worden."
6,"Uitgezaaid melanoom, PIM",Landelijke initiatieven,"www.stichtingmelanoom.nl Website van Stichting melanoom. Geeft informatie en biedt ondersteuning door middel van verschillende vormen van lotgenotencontact en belangenbehartiging. www.kanker.nl Kanker.nl is een initiatief van KWF Kankerbestrijding, patiëntenbeweging Levenmetkanker en IKNL (kenniscentrum voor zorgverleners in de oncologie). Zij hebben de handen ineen geslagen om betrouwbare informatie, ervaringskennis en het ondersteuningsaanbod rond kanker op één plek te bundelen en aan te bieden. www.huidfonds.nl Stichting Nationaal Huidfonds (het Huidfonds) is een onafhankelijke stichting die zich inzet om huidziekten te bestrijden. www.kwf.nl KWF kankerbestrijding. Minder kanker, meer genezing en een betere kwaliteit van leven voor kankerpatiënten. Dat is het doel van KWF Kankerbestrijding. Op de website bestaat de mogelijkheid tot het bestelling van folders over kanker. www.thuisarts.nl/melanoom Geeft betrouwbare en onafhankelijke informatie van uw huisarts over melanoom."
6,"Slokdarmkanker, PIM",7. Overzicht nuttige websites,"Ziekenhuisgroep Twente (ZGT) www.zgt.nl/slokdarmkanker Afdeling Radiotherapie Medisch Spectrum Twente in Enschede www.mst.nl/radiotherapie Voorlichtingscentrum KWF Kankerbestrijding KWF Kankerbestrijding zet zich in op het gebied van wetenschappelijk onderzoek, voorlichting, patiëntenondersteuning en fondsenwerving. Via de website kunt u ook folders bestellen over de verschillende soorten kanker, de behandelingen en algemene onderwerpen. www.kwf.nl Nederlandse Federatie van Kankerpatiëntenorganisaties (NFK) Bij de Nederlandse Federatie van Kankerpatiëntenorganisaties kunt u informatie krijgen over patiëntenorganisaties voor mensen met een bepaalde soort kanker. www.nfk.nl KWF Kankerbestrijding en de Nederlandse Federatie van Kankerpatiëntenorganisaties hebben ook een gezamenlijke website: www.kanker.nl Stichting voor patiënten met kanker aan het spijsverteringskanaal. www.spks.nl Slokdarmkanker Gids voor Patiënten Uitgave van Reliable Cancer Therapies met toestemming van European Society of Medical Oncology (ESMO). Reliable Cancer Therapies is een non profit organisatie die op onderzoek gebaseerde informatie verstrekt over kankerbehandelingen en financiering verleent voor veelbelovende kankertherapieën. De European Society for Medical Oncology (ESMO) is de leidinggevende Europese professionele organisatie, die zich inzet om de specialisatie van medische oncologie te bevorderen en een multidisciplinaire aanpak voor de behandeling en zorg van kanker te promoten. https://www.esmo.org/content/download/6610/115069/file/NL-Slokdarmkanker-Gids-voor- Patienten.pdf Of via google: ‘slokdarmkankergids voor patiënten’. Maag- lever- darm stichting Is een website die gratis informatie aanbiedt aan patiënten over ziektes en aandoeningen binnen het MDL-gebied, waarbij alle organen die bij de spijsvertering betrokken zijn worden behandeld. Zo vindt u op de onderstaande webpagina informatie over slokdarmkanker. www.mlds.nl/kanker/slokdarmkanker Nederlandse richtlijn Slokdarmkanker www.oncoline.nl 3 goede vragen Als patiënt heeft u recht op goede informatie. De 3 goede vragen kunnen helpen om die goede informatie te krijgen. Onderstaande website geeft u meer informatie hieromtrent. www.3goedevragen.nl Inloophuizen voor mensen met kanker Inloophuizen voor mensen met kanker bieden een plek waar mensen tijdens en na een behandeling vanwege kanker terecht kunnen voor een luisterend oor van en getrainde vrijwilliger. Inloophuizen organiseren ook activiteiten bijvoorbeeld op het gebied van yoga, massage, ontspanning, lotgenotencontact, creativiteit en lezingen. Het Alma Inloopershuis Het Alma Inloopershuis wordt georganiseerd vanuit een stichting en gerund door een coördinator en geschoolde vrijwilligers. Je kunt gedurende je gehele ziekteproces en daarna terecht bij het Alma Inloopershuis. Locatie: ZGT Almelo Zilvermeeuw 14, 7609 RZ Almelo Tel: 0546 62 72 03 info@almainloopershuis.nl Inloophuis Stichting Vechtgenoten Beerzerweg 5D, 7731 PA Ommen Tel: 0592 45 57 67 of 06 39 03 22 63 www.vechtgenoten.nl Het Nije Huis te Hengelo Het Nije Huis is een inloophuis voor iedereen die kanker heeft (gehad) én hun naasten! Het Nije Huis is onderdeel van de Nije Stichting. Beursstraat 9, 7551 HP Hengelo Tel: 074 27 72 772 Email:info@denijestichting.nl www.denijestichting.nl Internettherapie Minder moe bij kanker (Helen Downing Instituut) De internettherapie ‘minder moe bij kanker’ is ontwikkeld door het Helen Downing Instituut in Utrecht en werd op 17 november 2009 door dr. Els Borst, voorzitter van de NFK (Nederlandse Federatie van Kankerpatiëntorganisaties) officieel gelanceerd. Het Helen Downing Instituut in Utrecht biedt begeleiding aan mensen met kanker en hun naasten om hen te helpen de ziekte emotioneel te verwerken. Daarnaast verricht het HDI wetenschappelijk onderzoek en biedt scholing aan artsen en verpleegkundigen in de oncologie. www.mindermoebijkanker.nl 8. Aantekeningen Bijlage I: Wat vindt waar plaats Het is mogelijk dat voor u bepaalde onderdelen van het onderzoek,- en behandel,- en nazo slokdarmkanker plaats vindt op een andere locatie of in het kader van regionale samenwerk ziekenhuis. Hieronder vindt u een overzicht wat waar plaats vindt."
6,"Obductie, informatie voor nabestaanden",Het bewaren van weefsel en organen,"Er zijn omstandigheden waarin, naast de kleine stukjes weefsel voor het microscopisch onderzoek, één of meer organen - of delen daarvan - langer worden bewaard, bijvoorbeeld het hart of de hersenen. Een eerste reden kan zijn dat het orgaan heel klein is zodat het in zijn geheel voor het aanvullend microscopisch onderzoek moet worden meegenomen. Een tweede reden kan zijn dat het een ingewikkelde afwijking van het orgaan betreft die uitgebreider onderzoek, al dan niet in samenwerking met een expert, noodzakelijk maakt. Een derde reden kan zijn dat het weefsel of orgaan eerst bewerkt moet worden voordat het goed onderzocht kan worden, zoals bijvoorbeeld bij de hersenen. De bewerking kan enkele dagen en soms weken in beslag nemen. Een vierde reden om een (deel van een) orgaan te bewaren, is voor onderwijsdoeleinden. Als het orgaan op een treffende wijze een bepaalde ziekte illustreert, kan het een grote dienst bewijzen bij het onderwijs aan medische studenten, medisch specialisten en verpleegkundigen. Deze weefsels of organen kunnen dan niet met de overledene mee begraven of gecremeerd worden, maar worden later alsnog gecremeerd door het ziekenhuis. Het is belangrijk dat u zich dit realiseert. Indien u hier vragen over heeft of als u het bewaren van materiaal voor een van deze redenen als bezwaar ervaart, dan kunt u dit aangeven bij de medisch specialist. Als uw bezwaar ertoe leidt dat tijdens de obductie onvoldoende gegevens kunnen worden verkregen, dan zal de medisch specialist dit met u bespreken."
6,Borstvergroting,Borstvergroting,In overleg met uw arts heeft u gekozen voor een borstvergroting of u denkt hier over na. In deze folder vindt u meer informatie over de behandeling.
6,"Uitgezaaid melanoom, PIM",5.3 Klinische studies ,Klinische studies zijn een belangrijke behandeloptie voor patiënten met een inoperabel gemetastaseerd melanoom. Door mee te doen aan een klinische studie kunt u toegang krijgen tot een geneesmiddel dat nog niet is geregistreerd. Bespreek met uw arts of er mogelijk op korte termijn een studie start of loopt waar u voor in aanmerking komt. U kunt ook zelf op https://www.win-o.nl/klinische-studies/melanoom-trials kijken welke studies er plaatsvinden. Sommige experimentele behandelingen vinden plaats in (één van de) andere melanoomcentra.
9,Lichttherapie,De behandeling,"De behandeling: 
- Vindt tweemaal per week plaats op de afdeling lichttherapie, waarbij u in een cabine komt te staan, waarin rondom UV- lampen zijn geplaatst. 
- Duurt enkele seconden en wordt langzaam opgebouwd. 
- Kan eerst een lichte verergering van uw huidaandoening veroorzaken. 
- Kan niet langdurig worden onderbroken. Indien dit toch gebeurt, moeten de belichtingen weer langzaam worden opgebouwd. Er dient voor de behandeling een strikt tijdsschema te worden aangehouden. Mocht u een afspraak niet kunnen nakomen, belt u dan tijdig af. Het is zeer belangrijk dat u de behandelingen niet, of zo weinig mogelijk onderbreekt, aangezien het resultaat van de therapie anders aanzienlijk vermindert. Tijdens de belichting is het noodzakelijk dat: 
- U de ogen/het gezicht beschermt door een speciaal daarvoor bestemde bril/kap te dragen. Deze stelt de afdeling lichttherapie beschikbaar. 
- Mannen een sok dragen, ter bescherming van de geslachtsdelen om verbranding te voorkomen. 
- U alleen de door uw dermatoloog voorgeschreven zalven of crèmes gebruikt."
9,Verwijderen permanente make-up (ZGT Helon),Doet het pijn?,Het verwijderen van permanente make-up gebeurt meestal zonder verdoving. Het voelt als korte speldenprikjes in de huid en kan gevoelig of pijnlijk zijn. Bij de pigmentlaserbehandeling mag de huid eventueel oppervlakkig verdoofd worden met een verdovende crème (Emla®). Bij de whipe off methode mag dit helaas niet.
9,Littekens,Wat zijn de verschijnselen?,"In de meeste gevallen zal een litteken er in het begin wat rood en dik uitzien. Het kan echter tot achttien maanden na de huidbeschadiging duren voordat het geleidelijk wat smaller en minder opvallend wordt. Klachten van een litteken ontstaan wanneer het litteken: 
- groter word; 
- rood, donker en verheven blijkt; 
- ongemak veroorzaakt, jeuk geeft of pijn gaat doen; 
- een bewegingsbeperking van een gewricht veroorzaakt; 
- cosmetische bezwaren geeft."
9,Verwijderen permanente make-up (ZGT Helon),De whipe off,"De huid kan na de behandeling wat rood en dik zijn. Het is belangrijk dat het schaafwondje dat ontstaat, 7 tot 10 dagen droog gehouden wordt. Het kan voorkomen dat de permanente make-up na de eerste behandeling donkerder wordt. Dit gebeurt als de huid al eerder dicht is dan de inkt zijn weg naar buiten heeft gevonden. De inkt ligt dan minder diep in de huid en zal na de volgende behandeling alsnog lichter worden."
9,Medische tatoeage dermatografie,Medische tatoeage (dermatografie),Uw behandelend specialist heeft in overleg met u een afspraak gemaakt voor medische tatoeage van de tepel en/of tepelhof (dermatografie).
9,Littekens,Hoe ontstaat een litteken,"Een litteken ontstaat wanneer de huid zich herstelt na een huidbeschadiging als gevolg van een ongeval, huidziekte of een operatie. Hoe meer de huid is beschadigd, hoe langer het genezingsproces is en hoe groter de kans is dat er een cosmetisch storend litteken ontstaat. Het type litteken is afhankelijk van: 
- het type verwonding of huidaandoening. 
- wanneer een huidafwijking chirurgisch wordt verwijderd en vervolgens wordt gehecht, zal een heel ander type wond ontstaan dan wanneer er niet wordt gehecht en de wond vanzelf dicht moet groeien. Littekens van chirurgische ingrepen zijn weer heel anders dan die ontstaan na bijvoorbeeld acne. 
- de plaats op de huid. 
- de huid van de borst is berucht voor het maken van dikke (hypertrofische) littekens en keloïd. Littekens na chirurgische ingrepen in het gezicht genezen vaak zeer fraai. 
- de aanleg voor het maken van bepaalde littekens. 
- sommige mensen hebben aanleg voor het maken van hypertrofische littekens. Soms is deze aanleg erfelijk. Littekenvorming is ook huidskleur gebonden. Mensen met een donkere huidskleur hebben vaak een sterke neiging tot het maken van littekens. Factoren die van invloed zijn op littekenvorming: De leeftijd De wondgenezing duurt langer bij de oudere huid. De jongere huid echter, geneest sneller, maar heeft daarbij ook kans om te veel ‘nieuwe huid’ te vormen. Hierdoor kunnen er grote en dikkere littekens ontstaan. Erfelijke factoren en huidskleur. Mensen met een gekleurde huid hebben een verhoogd risico op het ontwikkelen van abnormale littekens, zoals keloïd. Lokalisatie Een litteken dat gelegen is over gespierde en beweeglijke lichaamsdelen zoals, de (boven)rug, de schouders en over de gewrichten kunnen gemakkelijker uitrekken waardoor het litteken wijder wordt en daardoor beter te zien is. Bijkomende wondinfectie Wanneer de wond gecompliceerd wordt door een (bacteriële) infectie is de kans ook groter op een abnormaal litteken."
9,Littekentherapie (ZGT Helon),Behandeling,"Hoe de behandeling precies in zijn werk gaat, hangt af van het soort litteken en de gekozen behandelmethode. Dit wordt uiteraard van tevoren met u besproken."
10,Spirografie en bodyplethysmografie met reversibiliteit,Spirometrie,Eerst mag u rustig door het apparaat ademen. Uw rustademhaling wordt gemeten. Daarna wordt u gevraagd om zo diep mogelijk in te ademen en vervolgens met maximale kracht de longen leeg te blazen.
10,Spirografie en bodyplethysmografie met reversibiliteit,Doel van het onderzoek,"Met dit onderzoek wordt uw longfunctie, de weerstand over uw luchtwegen en uw totale longcapaciteit gemeten. In deze folder leest u meer over de voorbereiding, het verloop en de duur van het onderzoek."
10,Oorsuizen,Behandeling van oorsuizen,"Als oorsuizen een bijkomend verschijnsel is zal dit kunnen verdwijnen als de oorzaak of de onderliggende ziekte is behandeld. Veelal verdwijnt het oorsuizen echter niet zoals in geval van lawaaibeschadiging en na behandeling van hoge bloeddruk. In de loop van de tijd is er veel onderzoek gedaan naar de werking van medicijnen tegen het oorsuizen. Helaas bestaat er momenteel nog steeds geen geneesmiddel dat hinderlijk oorsuizen geneest. Sommige patiënten hebben soms echter wel baat bij bepaalde medicijnen; uw arts kan u zo nodig een medicijn op proef voorschrijven. Ook andere manieren van behandeling zijn geprobeerd. Elektrische prikkeling van het oor heeft weinig resultaat en zou het oor (verder) kunnen beschadigen. Het uitschakelen van het binnenoor door middel van een operatie, waardoor natuurlijk ook het gehoor weggenomen wordt, blijkt op langere termijn weinig effectief te zijn. In meer dan de helft van de gevallen is het oorsuizen na een jaar weer teruggekeerd en is dan soms nog hinderlijker aanwezig dan voor de operatie. De methode die nog de meeste verlichting kan geven is het maskeren van oorsuizen. Hierdoor wordt het oorsuizen door geluid van buitenaf overstemd. Dit kan door een gewoon hoortoestel, dat immers de natuurlijke geluiden van buitenaf versterkt doorgeeft aan het oor, waardoor nogal eens het oorsuizen wordt overstemd. Ook is het mogelijk het toestel zelf een geluid te laten produceren. Een heel zacht geluid, dat niet door omstanders wordt gehoord, kan al voldoende zijn om het oorsuizen te overstemmen. Niet iedereen heeft hier echter baat bij. Vervanging van het eigen suizen door een andere geluid van buitenaf wordt soms nog hinderlijker gevonden dan hun eigen oorsuizen. Er is dus zelden een echte behandeling mogelijk."
10,Zuurstof thuis,Veiligheid/Brand voorkomen,"Brand voorkomen Als u in huis extra zuurstof gebruikt, is het belangrijk dat u de veiligheidsvoorschriften opvolgt. Anders bestaat er gevaar voor brand en (ernstige) brandwonden. Door de zuurstofbehandeling zit er in de lucht die u uitademt, namelijk meer zuurstof dan normaal het geval is. Hierdoor wordt de lucht in huis zuurstofrijk. Zuurstof zelf is niet brandbaar, maar kan wel andere materialen zeer heftig laten branden. Neemt u daarom uit voorzorg de volgende maatregelen: 
- Luchtverversing: Ventileer alle ruimtes in huis 24 uur per dag, zeker de kamer waar u verblijft, en lucht alle ruimten een keer per dag door de ramen tegen elkaar open te zetten. 
- Olie en vet: Voorkom dat er vet, boter, olie of alcohol (drank, gezichtscrèmes, lotions) aan de zuurstofapparatuur of het neusbrilletje komt. Olie en vet kunnen door contact met zuivere zuurstof spontaan ontbranden. 
- Niet roken: Zorg dat andere mensen absoluut niet roken in uw nabijheid of in ruimten waar u verblijft, terwijl u extra zuurstof gebruikt. Om dit duidelijk te maken, kunt u op verschillende plekken stickers plakken met de tekst ‘verboden te roken'. 
- Open vuur: U mag niet koken op gas en geen waxinelichtjes of kaarsen branden. Houdt u minstens 3 meter afstand van een open haard, vuurkorf of fakkel. Blijft u liefst uit de buurt van open vuur. 
- Brandweer: U moet altijd de plaatselijke brandweer op de hoogte stellen dat u een zuurstofbron in huis krijgt. U moet dit zelf doen; uw arts, zorgverzekeraar of leverancier doen dit niet. o Brandweer Hengelo: telefoonnummer: 074 245 11 11 o Brandweer Enschede, telefoonnummer: 053 482 68 26 o Brandweer Almelo, telefoonnummer: 0546 541 641. 
- Verzekering: Stelt u ook uw brandverzekering op de hoogte. De verzekeraar wil op de hoogte zijn van een verhoogd risico. Doorgaans wordt de melding van ‘zuurstof in huis’ voor kennisgeving aangenomen, zonder gevolgen voor de premie die u betaalt. Volgt u verder de veiligheidsmaatregelen op die uw zuurstofleverancier aangeeft voor uw situatie."
10,Zuurstof thuis,Leverdag,"De zuurstofleverancier spreekt een vaste leverdag in de week met u af. Als er voor die tijd iets nodig is, kunt u altijd bellen met de zuurstofleverancier. U krijgt een telefoonnummer dat 7 dagen in de week en 24 uur per dag bereikbaar is."
10,Inhaleren met behulp van redihaler,Stap 12.,"Inhaleer volledig met een langzame, gelijkmatige en diepe teug. De Redihaler® zal tegelijkertijd een dosis afgeven."
11,"Adviezen toiletgedrag, plassen (vrouwen)",Adviezen ten aanzien van het plassen voor vrouwen,"In deze folder krijgt u informatie over hoe u het beste naar het toilet kunt gaan als u moet plassen. Goed toiletgedrag is belangrijk voor het goed functioneren van uw blaas en kan bijdragen aan een goede gezondheid. Neem altijd de tijd om naar het toilet te gaan! Hoe rustiger, hoe effectiever! Hoe beter uw blaas geleegd is, hoe langer het meestal duurt voordat u weer naar het toilet moet. In een gezonde, volwassen blaas kan 400 tot 600 ml urine. Wanneer de blaas ongeveer driekwart gevuld is, geeft hij een seintje (= drang) en weten we dat het tijd is om naar het toilet te gaan. Als u het drinken van 1½ tot 2 liter verdeelt over de dag, zult u 6 tot 8 keer per etmaal plassen."
11,Ganglion Sphenopalatinum blokkade (Nocepta),Nuchterbeleid,"Het kan zijn dat met u besproken is de behandeling onder lichte sedatie uit te voeren. U mag dan van tevoren niet eten en drinken en nuchter zijn voor deze behandeling, dit houdt in dat u zich aan de volgende richtlijnen behoort te houden: 
- tot zes uur voor de behandeling mag u een lichte maaltijd hebben, zoals brood of beschuit met beleg, aangevuld met melkproducten 
- tot twee uur voor de behandeling mag u heldere vloeistof drinken (aanmaaklimonade, appelsap, thee, bouillon, water) 
- Vanaf 2 uur voor uw behandeling mag u niets meer eten of drinken 
- Voor de behandeling geen alcohol of drugs gebruiken 
- Liefst niet roken of (nicotine)kauwgum kauwen; dit vergroot de hoeveelheid maagzuur"
11,Lysis,Voorbereiding op de behandeling,"Voor deze behandeling, moet u enkele uren nuchter zijn. Afhankelijk van de tijd, mag u nog een licht ontbijt nemen. De specifieke afspraken worden vooraf met u besproken. Er wordt een infuusnaaldje ingebracht waarop een infuus kan worden aangesloten. Gebruikt u medicatie dan kan het zijn dat u deze voorafgaand aan de operatie moet stoppen. Dit verschilt per persoon, per behandeling. Bepreek met uw medisch specialist wat voor uw situatie van toepassing is."
11,Hartfalen,Leefadviezen,"Voor de behandeling is het erg belangrijk dat u zich aan de volgende leefregels houdt: 
- Neem de medicijnen dagelijks in volgens voorschrift Dit kan de kwaliteit van uw leven positief beïnvloeden en het leven verlengen. 
- Drink niet meer dan twee liter per dag U moet voorzichtig zijn met de hoeveelheid drinken. Door de plastabletten heeft u vaak een dorst gevoel. Dit mag u niet verleiden tot extra veel drinken omdat hierdoor het hart te veel belast wordt. Meestal is het aan te bevelen niet meer dan twee liter per dag te drinken, dit zijn tien tot twaalf glazen of kopjes. Fruit, soep en toetjes bevatten ook vocht. Mocht het zo zijn dat een andere specialist (bijvoorbeeld uroloog) zegt dat u veel moet drinken, overleg dan eerst met uw cardioloog of de (hartfalen)verpleegkundig specialist. 
- Controleer uw gewicht regelmatig, op een vast tijdstip en op dezelfde weegschaal Bij een gewichtstoename van meer dan één kilogram in één dag of twee à drie kilogram in twee à drie dagen, moet u zich afvragen of dit te maken heeft met vochtophoping. Het is verstandig om uw cardioloog, uw (hartfalen)verpleegkundig specialist of uw huisarts op de hoogte te stellen van de snelle gewichtstoename. 
- Voorkom overgewicht Overgewicht is een extra belasting voor het hart. U moet echter wel gezond blijven eten om in een goede lichamelijke conditie te blijven. 
- Zoutbeperkt dieet Omdat zout vocht vasthoudt, is het belangrijk dat u zich aan een zoutbeperkt dieet houdt. Er kan verminderde eetlust optreden. Dit is vaak niet te wijten aan het dieet, maar aan de vochtophoping in de buikholte. Naast uw zoutbeperkt dieet is het belangrijk dat u wel voldoende eiwitten en vitaminen tot u neemt. De diëtiste kan u hierover informeren en u tips geven om het eten zo lekker mogelijk te maken. Lichaamsbeweging is goed. Te inspannende lichaamsbeweging wordt afgeraden. Neem ’s middags anderhalf tot twee uur rust. 
- Stoppen met roken en geen alcohol gebruiken Roken en alcohol kunnen (direct of indirect) een negatieve invloed hebben op de pompwerking van het hart. Daarom wordt dit afgeraden."
11,Moviprep voorbereiding,Dag van het onderzoek,"6.00 – 8.00 uur Neem één liter Moviprep in en drink één liter heldere vloeistoffen. U mag nog tot twee uur voor het onderzoek heldere vloeistoffen blijven gebruiken, daarna nuchter. Desnoods moeten de tijden van inname van de Moviprep hierbij vervroegd worden. Als het onderzoek in de middag plaatsvindt dan mag u om 07.30 nog een licht ontbijt, (naturel beschuit met een kopje thee). U mag dan tussen 8.00 uur en 10.00 uur de liter Moviprep en de liter heldere vloeistoffen drinken. U mag nog tot twee uur voor het onderzoek heldere vloeistoffen blijven gebruiken. Het is de bedoeling dat uw ontlasting een heldere, licht gele, kleur heeft. Mocht dit niet zo zijn dan is het aan te raden extra water te drinken, tot maximaal twee uur voor het onderzoek."
13,Methotrexaat (longgeneeskunde),Meest voorkomend:,"- Maag- en darmklachten, zoals een vol gevoel, misselijkheid, braken en diarree. 
- Hoofdpijn en duizeligheid. 
- Ontstekingen in het slijmvlies van de mond, zoals pijnlijke plekjes. 
- Stoornissen in de werking van de lever, hier merkt u meestal niets van (wordt meestal aangetoond bij bloedonderzoek). 
- (Milde) haaruitval."
13,Tocilizumab per infuus,Mogelijke bijwerkingen tocilizumab,"Meest voorkomend 
- Hoofdpijn. 
- Verhoogde bloeddruk en cholesterol. 
- Milde infecties met name van bovenste luchtwegen met typische verschijnselen als hoesten, verstopte neus of loopneus en keelpijn. Verder nog blaasontsteking en koortsblaasjes. Soms/zelden voorkomend 
- Ernstige infecties. 
- Overgevoeligheidsreacties zoals al dan niet jeukende huidafwijkingen, moeilijk ademhalen, pijn op de borst of lage bloeddruk. Om deze verschijnselen te verminderen kan de arts besluiten de snelheid van de toediening te verlagen of bepaalde medicijnen toe te toedienen. Bij ernstigere verschijnselen wordt de toediening vaak gestopt. 
- Verminderde aanmaak van witte bloedcellen en bloedplaatjes. 
- Darmontsteking (diverticulitis)."
