,Document,Question,Answer,Question-Context Similarity,Answer-Context Similarity,LLM Score
71,"{'Immunotherapie, informed consent': {'ABVD, patiënteninformatie': {'U begint met een chemokuur. Deze kuur bestaat uit vier medicijnen.': '1. Adriamycine 2. Bleomycine 3. Vinblastine 4. Dacarbazine', '1': '2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 A B V D', 'A': 'B V D Wijze van toediening: De medicijnen worden u toegediend via een infuus in een ader in uw hand of arm. Deze behandeling vindt plaats op de dagbehandeling oncologie van de ZGT. De toediening duurt ongeveer drie uur. De vier medicijnen krijgt u op dag één en vijftien. De kuur wordt afhankelijk van de bloeduitslagen om de 4 weken gegeven. Naast de algemene bijwerkingen kunnen de volgende specifieke bijwerkingen optreden: \n- Bij koorts boven de 38,5° moet u contact met ons opnemen. Door Bleomycine kunt u op de dag van toediening koorts krijgen, meldt dit altijd! \n- In de meeste gevallen zal uw haar uitvallen. Dit is van tijdelijke aard en begint vaak met een pijnlijke hoofdhuid. Een machtiging voor een eventueel haarwerk kunt u vragen aan de oncologieverpleegkundige. \n- U kunt last krijgen van tintelingen en/of een doof gevoel in tenen, voetzolen en in de vingertoppen. Dit graag melden bij een volgend bezoek aan het ziekenhuis. \n- Door Adriamycine is tot enkele dagen na de kuur, roodverkleuring van de urine en soms het traanvocht mogelijk. Dit is onschuldig. Dit kan mogelijk aanleiding geven tot verkleuring van contactlenzen. Het is daarom aan te raden deze de eerste 48 uur na de toediening niet te dragen. \n- Dacarbazine kan tijdens de toediening vaatkramp veroorzaken. Geef dit aan zodat de oncologieverpleegkundige de infuussnelheid kan aanpassen. \n- Door Vinblastine is obstipatie (verstopping) na de kuur mogelijk. \n- Resten cytostatica kunnen tot dag 7 in het lichaamsvocht (onder meer urine, ontlasting sperma speeksel en braaksel) aanwezig zijn. In het ziekenhuis krijgt u adviezen hoe u hiermee om kunt gaan.', 'Als u klachten krijgt die u niet vertrouwt mag u altijd contact met ons opnemen': 'Check uw dossier op MijnZGT MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Waar worden de medicijnen toegediend bij de chemokuur met ABVD?,De medicijnen worden toegediend via een infuus in een ader in uw hand of arm.,0.0043859649122807015,0.02666666666666667,100.0
72,"{'Immunotherapie, informed consent': {'ABVD, patiënteninformatie': {'U begint met een chemokuur. Deze kuur bestaat uit vier medicijnen.': '1. Adriamycine 2. Bleomycine 3. Vinblastine 4. Dacarbazine', '1': '2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 A B V D', 'A': 'B V D Wijze van toediening: De medicijnen worden u toegediend via een infuus in een ader in uw hand of arm. Deze behandeling vindt plaats op de dagbehandeling oncologie van de ZGT. De toediening duurt ongeveer drie uur. De vier medicijnen krijgt u op dag één en vijftien. De kuur wordt afhankelijk van de bloeduitslagen om de 4 weken gegeven. Naast de algemene bijwerkingen kunnen de volgende specifieke bijwerkingen optreden: \n- Bij koorts boven de 38,5° moet u contact met ons opnemen. Door Bleomycine kunt u op de dag van toediening koorts krijgen, meldt dit altijd! \n- In de meeste gevallen zal uw haar uitvallen. Dit is van tijdelijke aard en begint vaak met een pijnlijke hoofdhuid. Een machtiging voor een eventueel haarwerk kunt u vragen aan de oncologieverpleegkundige. \n- U kunt last krijgen van tintelingen en/of een doof gevoel in tenen, voetzolen en in de vingertoppen. Dit graag melden bij een volgend bezoek aan het ziekenhuis. \n- Door Adriamycine is tot enkele dagen na de kuur, roodverkleuring van de urine en soms het traanvocht mogelijk. Dit is onschuldig. Dit kan mogelijk aanleiding geven tot verkleuring van contactlenzen. Het is daarom aan te raden deze de eerste 48 uur na de toediening niet te dragen. \n- Dacarbazine kan tijdens de toediening vaatkramp veroorzaken. Geef dit aan zodat de oncologieverpleegkundige de infuussnelheid kan aanpassen. \n- Door Vinblastine is obstipatie (verstopping) na de kuur mogelijk. \n- Resten cytostatica kunnen tot dag 7 in het lichaamsvocht (onder meer urine, ontlasting sperma speeksel en braaksel) aanwezig zijn. In het ziekenhuis krijgt u adviezen hoe u hiermee om kunt gaan.', 'Als u klachten krijgt die u niet vertrouwt mag u altijd contact met ons opnemen': 'Check uw dossier op MijnZGT MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Hoe vaak wordt de chemokuur met ABVD gegeven?,De chemokuur met ABVD wordt afhankelijk van de bloeduitslagen om de 4 weken gegeven.,0.0,0.01762114537444934,100.0
73,"{'Immunotherapie, informed consent': {'ABVD, patiënteninformatie': {'U begint met een chemokuur. Deze kuur bestaat uit vier medicijnen.': '1. Adriamycine 2. Bleomycine 3. Vinblastine 4. Dacarbazine', '1': '2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 A B V D', 'A': 'B V D Wijze van toediening: De medicijnen worden u toegediend via een infuus in een ader in uw hand of arm. Deze behandeling vindt plaats op de dagbehandeling oncologie van de ZGT. De toediening duurt ongeveer drie uur. De vier medicijnen krijgt u op dag één en vijftien. De kuur wordt afhankelijk van de bloeduitslagen om de 4 weken gegeven. Naast de algemene bijwerkingen kunnen de volgende specifieke bijwerkingen optreden: \n- Bij koorts boven de 38,5° moet u contact met ons opnemen. Door Bleomycine kunt u op de dag van toediening koorts krijgen, meldt dit altijd! \n- In de meeste gevallen zal uw haar uitvallen. Dit is van tijdelijke aard en begint vaak met een pijnlijke hoofdhuid. Een machtiging voor een eventueel haarwerk kunt u vragen aan de oncologieverpleegkundige. \n- U kunt last krijgen van tintelingen en/of een doof gevoel in tenen, voetzolen en in de vingertoppen. Dit graag melden bij een volgend bezoek aan het ziekenhuis. \n- Door Adriamycine is tot enkele dagen na de kuur, roodverkleuring van de urine en soms het traanvocht mogelijk. Dit is onschuldig. Dit kan mogelijk aanleiding geven tot verkleuring van contactlenzen. Het is daarom aan te raden deze de eerste 48 uur na de toediening niet te dragen. \n- Dacarbazine kan tijdens de toediening vaatkramp veroorzaken. Geef dit aan zodat de oncologieverpleegkundige de infuussnelheid kan aanpassen. \n- Door Vinblastine is obstipatie (verstopping) na de kuur mogelijk. \n- Resten cytostatica kunnen tot dag 7 in het lichaamsvocht (onder meer urine, ontlasting sperma speeksel en braaksel) aanwezig zijn. In het ziekenhuis krijgt u adviezen hoe u hiermee om kunt gaan.', 'Als u klachten krijgt die u niet vertrouwt mag u altijd contact met ons opnemen': 'Check uw dossier op MijnZGT MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Welke bijwerkingen kunnen optreden bij de chemokuur met ABVD?,"Naast de algemene bijwerkingen, kunnen specifieke bijwerkingen zoals koorts, haaruitval, tintelingen en obstipatie optreden.",0.0043859649122807015,0.01293103448275862,100.0
74,"{'Immunotherapie, informed consent': {'ABVD, patiënteninformatie': {'U begint met een chemokuur. Deze kuur bestaat uit vier medicijnen.': '1. Adriamycine 2. Bleomycine 3. Vinblastine 4. Dacarbazine', '1': '2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 A B V D', 'A': 'B V D Wijze van toediening: De medicijnen worden u toegediend via een infuus in een ader in uw hand of arm. Deze behandeling vindt plaats op de dagbehandeling oncologie van de ZGT. De toediening duurt ongeveer drie uur. De vier medicijnen krijgt u op dag één en vijftien. De kuur wordt afhankelijk van de bloeduitslagen om de 4 weken gegeven. Naast de algemene bijwerkingen kunnen de volgende specifieke bijwerkingen optreden: \n- Bij koorts boven de 38,5° moet u contact met ons opnemen. Door Bleomycine kunt u op de dag van toediening koorts krijgen, meldt dit altijd! \n- In de meeste gevallen zal uw haar uitvallen. Dit is van tijdelijke aard en begint vaak met een pijnlijke hoofdhuid. Een machtiging voor een eventueel haarwerk kunt u vragen aan de oncologieverpleegkundige. \n- U kunt last krijgen van tintelingen en/of een doof gevoel in tenen, voetzolen en in de vingertoppen. Dit graag melden bij een volgend bezoek aan het ziekenhuis. \n- Door Adriamycine is tot enkele dagen na de kuur, roodverkleuring van de urine en soms het traanvocht mogelijk. Dit is onschuldig. Dit kan mogelijk aanleiding geven tot verkleuring van contactlenzen. Het is daarom aan te raden deze de eerste 48 uur na de toediening niet te dragen. \n- Dacarbazine kan tijdens de toediening vaatkramp veroorzaken. Geef dit aan zodat de oncologieverpleegkundige de infuussnelheid kan aanpassen. \n- Door Vinblastine is obstipatie (verstopping) na de kuur mogelijk. \n- Resten cytostatica kunnen tot dag 7 in het lichaamsvocht (onder meer urine, ontlasting sperma speeksel en braaksel) aanwezig zijn. In het ziekenhuis krijgt u adviezen hoe u hiermee om kunt gaan.', 'Als u klachten krijgt die u niet vertrouwt mag u altijd contact met ons opnemen': 'Check uw dossier op MijnZGT MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Hoe lang blijven resten van de medicijnen in het lichaamsvocht aanwezig?,Resten van de medicijnen kunnen tot dag 7 in het lichaamsvocht aanwezig zijn.,0.0,0.008771929824561403,85.0
75,"{'Gladgebonden vloeibaar dieet': {'TIA polikliniek': {'TIA-polikliniek': 'U bent verwezen naar de TIA-polikliniek van ZGT. In deze folder vertellen wij u meer over de gang van zaken op deze polikliniek.', 'Een TIA': 'Bij een TIA, ofwel een Transient Ischemic Attack, is er een kortdurende doorbloedingsstoornis in de hersenen en krijgt een klein deel van de hersenen kortdurend onvoldoende toevoer van bloed en zuurstof (=ischemie). Verschijnselen van een TIA kenmerken zich door kortdurende uitval van (neurologische) functies. Onder andere kan optreden: \n- kortdurende verlamming en/of gevoelsstoornis van arm en/of been en/of gelaat aan één zijde; \n- kortdurend scheef gelaat, bemoeilijkt spreken en/of slikken; \n- kortdurende sturingsstoornis van arm en/of been aan één zijde; \n- kortdurende problemen met het gezichtsvermogen; o kortdurende blindheid van één oog o kortdurend niet zien van één helft van het gezichtsveld.', 'De TIA-polikliniek': 'U heeft een consult gehad bij de neuroloog of verpleegkundig specialist. Naar aanleiding van het gesprek en lichamelijk onderzoek is er aanvullend onderzoek voor u aangevraagd.', 'Aanvullend onderzoek': 'Het streven is om binnen twee werkdagen na uw eerste bezoek aan de TIA-polikliniek deze verdere onderzoeken te laten plaatsvinden. In principe zullen de volgende onderzoeken verricht worden: \n- ECG (hartfilmpje); \n- Bloedonderzoek; \n- CT scan van de hersenen; \n- Echo van de halsvaten (indien nodig). Deze onderzoeken vinden plaats in de ochtend.', 'Uitslagen en behandeling': 'Wij streven er naar om op de dag van de onderzoeken, ook de uitslag van deze onderzoeken en de diagnose met u te bespreken. Afhankelijk van de uitslag krijgt u medicijnen voorgeschreven. Soms is er een indicatie voor aanvullend onderzoek of is een verwijzing naar een andere specialist nodig.', 'Autorijden': 'Volgens wet en regelgeving mag u bij een TIA (of vermoeden op) gedurende 14 dagen geen motorvoertuig besturen.', 'Vragen': 'Mocht u na het lezen van deze folder nog vragen hebben, stel ze dan gerust. De neuroloog of verpleegkundig specialist beantwoordt ze graag. U kunt hiervoor contact opnemen met de polikliniek neurologie ZGT. Telefoonnummer 088 708 43 20', 'Check uw dossier op MijnZGT': 'MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Hoe lang duurt het voordat het aanvullend onderzoek wordt uitgevoerd?,Het streven is om binnen twee werkdagen na uw eerste bezoek aan de TIA-polikliniek deze verdere onderzoeken te laten plaatsvinden.,0.0045871559633027525,0.04672897196261682,50.0
76,"{'Gladgebonden vloeibaar dieet': {'TIA polikliniek': {'TIA-polikliniek': 'U bent verwezen naar de TIA-polikliniek van ZGT. In deze folder vertellen wij u meer over de gang van zaken op deze polikliniek.', 'Een TIA': 'Bij een TIA, ofwel een Transient Ischemic Attack, is er een kortdurende doorbloedingsstoornis in de hersenen en krijgt een klein deel van de hersenen kortdurend onvoldoende toevoer van bloed en zuurstof (=ischemie). Verschijnselen van een TIA kenmerken zich door kortdurende uitval van (neurologische) functies. Onder andere kan optreden: \n- kortdurende verlamming en/of gevoelsstoornis van arm en/of been en/of gelaat aan één zijde; \n- kortdurend scheef gelaat, bemoeilijkt spreken en/of slikken; \n- kortdurende sturingsstoornis van arm en/of been aan één zijde; \n- kortdurende problemen met het gezichtsvermogen; o kortdurende blindheid van één oog o kortdurend niet zien van één helft van het gezichtsveld.', 'De TIA-polikliniek': 'U heeft een consult gehad bij de neuroloog of verpleegkundig specialist. Naar aanleiding van het gesprek en lichamelijk onderzoek is er aanvullend onderzoek voor u aangevraagd.', 'Aanvullend onderzoek': 'Het streven is om binnen twee werkdagen na uw eerste bezoek aan de TIA-polikliniek deze verdere onderzoeken te laten plaatsvinden. In principe zullen de volgende onderzoeken verricht worden: \n- ECG (hartfilmpje); \n- Bloedonderzoek; \n- CT scan van de hersenen; \n- Echo van de halsvaten (indien nodig). Deze onderzoeken vinden plaats in de ochtend.', 'Uitslagen en behandeling': 'Wij streven er naar om op de dag van de onderzoeken, ook de uitslag van deze onderzoeken en de diagnose met u te bespreken. Afhankelijk van de uitslag krijgt u medicijnen voorgeschreven. Soms is er een indicatie voor aanvullend onderzoek of is een verwijzing naar een andere specialist nodig.', 'Autorijden': 'Volgens wet en regelgeving mag u bij een TIA (of vermoeden op) gedurende 14 dagen geen motorvoertuig besturen.', 'Vragen': 'Mocht u na het lezen van deze folder nog vragen hebben, stel ze dan gerust. De neuroloog of verpleegkundig specialist beantwoordt ze graag. U kunt hiervoor contact opnemen met de polikliniek neurologie ZGT. Telefoonnummer 088 708 43 20', 'Check uw dossier op MijnZGT': 'MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Welke onderzoeken worden meestal uitgevoerd bij de TIA-polikliniek?,"In principe worden de volgende onderzoeken verricht: ECG (hartfilmpje), bloedonderzoek, CT scan van de hersenen en echo van de halsvaten (indien nodig).",0.0,0.0365296803652968,100.0
77,"{'Gladgebonden vloeibaar dieet': {'TIA polikliniek': {'TIA-polikliniek': 'U bent verwezen naar de TIA-polikliniek van ZGT. In deze folder vertellen wij u meer over de gang van zaken op deze polikliniek.', 'Een TIA': 'Bij een TIA, ofwel een Transient Ischemic Attack, is er een kortdurende doorbloedingsstoornis in de hersenen en krijgt een klein deel van de hersenen kortdurend onvoldoende toevoer van bloed en zuurstof (=ischemie). Verschijnselen van een TIA kenmerken zich door kortdurende uitval van (neurologische) functies. Onder andere kan optreden: \n- kortdurende verlamming en/of gevoelsstoornis van arm en/of been en/of gelaat aan één zijde; \n- kortdurend scheef gelaat, bemoeilijkt spreken en/of slikken; \n- kortdurende sturingsstoornis van arm en/of been aan één zijde; \n- kortdurende problemen met het gezichtsvermogen; o kortdurende blindheid van één oog o kortdurend niet zien van één helft van het gezichtsveld.', 'De TIA-polikliniek': 'U heeft een consult gehad bij de neuroloog of verpleegkundig specialist. Naar aanleiding van het gesprek en lichamelijk onderzoek is er aanvullend onderzoek voor u aangevraagd.', 'Aanvullend onderzoek': 'Het streven is om binnen twee werkdagen na uw eerste bezoek aan de TIA-polikliniek deze verdere onderzoeken te laten plaatsvinden. In principe zullen de volgende onderzoeken verricht worden: \n- ECG (hartfilmpje); \n- Bloedonderzoek; \n- CT scan van de hersenen; \n- Echo van de halsvaten (indien nodig). Deze onderzoeken vinden plaats in de ochtend.', 'Uitslagen en behandeling': 'Wij streven er naar om op de dag van de onderzoeken, ook de uitslag van deze onderzoeken en de diagnose met u te bespreken. Afhankelijk van de uitslag krijgt u medicijnen voorgeschreven. Soms is er een indicatie voor aanvullend onderzoek of is een verwijzing naar een andere specialist nodig.', 'Autorijden': 'Volgens wet en regelgeving mag u bij een TIA (of vermoeden op) gedurende 14 dagen geen motorvoertuig besturen.', 'Vragen': 'Mocht u na het lezen van deze folder nog vragen hebben, stel ze dan gerust. De neuroloog of verpleegkundig specialist beantwoordt ze graag. U kunt hiervoor contact opnemen met de polikliniek neurologie ZGT. Telefoonnummer 088 708 43 20', 'Check uw dossier op MijnZGT': 'MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Wanneer krijg ik de uitslag van de onderzoeken te horen?,Wij streven ernaar om op de dag van de onderzoeken de uitslag en diagnose met u te bespreken.,0.004608294930875576,0.013761467889908258,95.0
78,"{'Gladgebonden vloeibaar dieet': {'TIA polikliniek': {'TIA-polikliniek': 'U bent verwezen naar de TIA-polikliniek van ZGT. In deze folder vertellen wij u meer over de gang van zaken op deze polikliniek.', 'Een TIA': 'Bij een TIA, ofwel een Transient Ischemic Attack, is er een kortdurende doorbloedingsstoornis in de hersenen en krijgt een klein deel van de hersenen kortdurend onvoldoende toevoer van bloed en zuurstof (=ischemie). Verschijnselen van een TIA kenmerken zich door kortdurende uitval van (neurologische) functies. Onder andere kan optreden: \n- kortdurende verlamming en/of gevoelsstoornis van arm en/of been en/of gelaat aan één zijde; \n- kortdurend scheef gelaat, bemoeilijkt spreken en/of slikken; \n- kortdurende sturingsstoornis van arm en/of been aan één zijde; \n- kortdurende problemen met het gezichtsvermogen; o kortdurende blindheid van één oog o kortdurend niet zien van één helft van het gezichtsveld.', 'De TIA-polikliniek': 'U heeft een consult gehad bij de neuroloog of verpleegkundig specialist. Naar aanleiding van het gesprek en lichamelijk onderzoek is er aanvullend onderzoek voor u aangevraagd.', 'Aanvullend onderzoek': 'Het streven is om binnen twee werkdagen na uw eerste bezoek aan de TIA-polikliniek deze verdere onderzoeken te laten plaatsvinden. In principe zullen de volgende onderzoeken verricht worden: \n- ECG (hartfilmpje); \n- Bloedonderzoek; \n- CT scan van de hersenen; \n- Echo van de halsvaten (indien nodig). Deze onderzoeken vinden plaats in de ochtend.', 'Uitslagen en behandeling': 'Wij streven er naar om op de dag van de onderzoeken, ook de uitslag van deze onderzoeken en de diagnose met u te bespreken. Afhankelijk van de uitslag krijgt u medicijnen voorgeschreven. Soms is er een indicatie voor aanvullend onderzoek of is een verwijzing naar een andere specialist nodig.', 'Autorijden': 'Volgens wet en regelgeving mag u bij een TIA (of vermoeden op) gedurende 14 dagen geen motorvoertuig besturen.', 'Vragen': 'Mocht u na het lezen van deze folder nog vragen hebben, stel ze dan gerust. De neuroloog of verpleegkundig specialist beantwoordt ze graag. U kunt hiervoor contact opnemen met de polikliniek neurologie ZGT. Telefoonnummer 088 708 43 20', 'Check uw dossier op MijnZGT': 'MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Mag ik autorijden na een TIA?,Volgens wet- en regelgeving is het gedurende 14 dagen niet toegestaan om motorvoertuigen te besturen na een TIA (of vermoeden op).,0.0,0.013574660633484163,95.0
79,"{'Gladgebonden vloeibaar dieet': {'TIA polikliniek': {'TIA-polikliniek': 'U bent verwezen naar de TIA-polikliniek van ZGT. In deze folder vertellen wij u meer over de gang van zaken op deze polikliniek.', 'Een TIA': 'Bij een TIA, ofwel een Transient Ischemic Attack, is er een kortdurende doorbloedingsstoornis in de hersenen en krijgt een klein deel van de hersenen kortdurend onvoldoende toevoer van bloed en zuurstof (=ischemie). Verschijnselen van een TIA kenmerken zich door kortdurende uitval van (neurologische) functies. Onder andere kan optreden: \n- kortdurende verlamming en/of gevoelsstoornis van arm en/of been en/of gelaat aan één zijde; \n- kortdurend scheef gelaat, bemoeilijkt spreken en/of slikken; \n- kortdurende sturingsstoornis van arm en/of been aan één zijde; \n- kortdurende problemen met het gezichtsvermogen; o kortdurende blindheid van één oog o kortdurend niet zien van één helft van het gezichtsveld.', 'De TIA-polikliniek': 'U heeft een consult gehad bij de neuroloog of verpleegkundig specialist. Naar aanleiding van het gesprek en lichamelijk onderzoek is er aanvullend onderzoek voor u aangevraagd.', 'Aanvullend onderzoek': 'Het streven is om binnen twee werkdagen na uw eerste bezoek aan de TIA-polikliniek deze verdere onderzoeken te laten plaatsvinden. In principe zullen de volgende onderzoeken verricht worden: \n- ECG (hartfilmpje); \n- Bloedonderzoek; \n- CT scan van de hersenen; \n- Echo van de halsvaten (indien nodig). Deze onderzoeken vinden plaats in de ochtend.', 'Uitslagen en behandeling': 'Wij streven er naar om op de dag van de onderzoeken, ook de uitslag van deze onderzoeken en de diagnose met u te bespreken. Afhankelijk van de uitslag krijgt u medicijnen voorgeschreven. Soms is er een indicatie voor aanvullend onderzoek of is een verwijzing naar een andere specialist nodig.', 'Autorijden': 'Volgens wet en regelgeving mag u bij een TIA (of vermoeden op) gedurende 14 dagen geen motorvoertuig besturen.', 'Vragen': 'Mocht u na het lezen van deze folder nog vragen hebben, stel ze dan gerust. De neuroloog of verpleegkundig specialist beantwoordt ze graag. U kunt hiervoor contact opnemen met de polikliniek neurologie ZGT. Telefoonnummer 088 708 43 20', 'Check uw dossier op MijnZGT': 'MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Hoe kan ik mijn medisch dossier inzien?,"U kunt uw medisch dossier inzien via MijnZGT, het patiëntenportaal van ZGT. Kijk voor meer informatie op: zgt.nl/mijnzgt.",0.009345794392523364,0.0228310502283105,95.0
80,"{'Shunt calamiteiten': {'Slokdarmdrukmeting (manometrie)  (ZGT Almelo)': {'Slokdarmdrukmeting (manometrie)': 'Binnenkort komt u naar het ziekenhuis voor een slokdarmdrukmeting. In deze folder vindt u informatie over dit onderzoek.', 'Doel van het onderzoek': 'Het doel van dit onderzoek is, om een indruk te krijgen van de spierbewegingen in de slokdarm en de werking van de kringspier op de overgang van de slokdarm naar de maag.', 'Voorbereiding': '- Wanneer het onderzoek ’s ochtends plaatsvindt moet u nuchter naar de afdeling komen. Dat wil zeggen dat u de avond voorafgaande aan het onderzoek na 24.00 uur niets meer mag eten en drinken. \n- Als het onderzoek na 12.00 uur plaatsvindt, mag u ’s morgens tot 10.00 uur nog heldere vloeistof drinken. \n- Als u domperidon, metoclopramide of erytromycine dient u deze drie dagen voor de meting te staken.', 'Het onderzoek': 'Bij een slokdarmdrukmeting wordt via de neus een dun slangetje (sonde) tot in de maag gebracht. Eventueel kan de neus worden verdoofd met een spray. Bij het inbrengen van het slangetje mag u slokjes water drinken. Als het slangetje in de maag ligt, wordt het centimeter voor centimeter teruggetrokken. Hierbij wordt de kringspier tussen de maag en de slokdarm gepasseerd. Hierna wordt de sonde in de slokdarm teruggetrokken en krijgt u met tussenpozen ongeveer tien slokjes water te drinken en tien hapjes pudding te eten. Tot slot passeert het slangetje de kringspier tussen slokdarm en de keel en wordt vervolgens verwijderd. Tijdens het gehele onderzoek wordt de spierdruk gemeten. Het onderzoek duurt ongeveer 60 minuten.', 'Tot slot': 'Het onderzoek vindt plaats binnen het MDL-centrum routenummer 1.4 locatie Almelo. Op het afgesproken tijdstip dient u zich te melden bij de receptie van deze afdeling. Eventuele begeleiding kan tijdens het onderzoek in de wachtkamer plaatsnemen.', 'Vragen': 'Heeft u na het lezen van deze folder nog vragen over dit onderzoek, dan kunt u contact opnemen met het MDL-centrum; telefoonnummer: 088 708 34 00.', 'Check uw dossier op MijnZGT': 'MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Wat is een slokdarmdrukmeting?,Een slokdarmdrukmeting is een onderzoek waarbij de spierbewegingen in de slokdarm en de werking van de kringspier op de overgang van de slokdarm naar de maag worden gemeten.,0.0,0.0297029702970297,100.0
81,"{'Shunt calamiteiten': {'Slokdarmdrukmeting (manometrie)  (ZGT Almelo)': {'Slokdarmdrukmeting (manometrie)': 'Binnenkort komt u naar het ziekenhuis voor een slokdarmdrukmeting. In deze folder vindt u informatie over dit onderzoek.', 'Doel van het onderzoek': 'Het doel van dit onderzoek is, om een indruk te krijgen van de spierbewegingen in de slokdarm en de werking van de kringspier op de overgang van de slokdarm naar de maag.', 'Voorbereiding': '- Wanneer het onderzoek ’s ochtends plaatsvindt moet u nuchter naar de afdeling komen. Dat wil zeggen dat u de avond voorafgaande aan het onderzoek na 24.00 uur niets meer mag eten en drinken. \n- Als het onderzoek na 12.00 uur plaatsvindt, mag u ’s morgens tot 10.00 uur nog heldere vloeistof drinken. \n- Als u domperidon, metoclopramide of erytromycine dient u deze drie dagen voor de meting te staken.', 'Het onderzoek': 'Bij een slokdarmdrukmeting wordt via de neus een dun slangetje (sonde) tot in de maag gebracht. Eventueel kan de neus worden verdoofd met een spray. Bij het inbrengen van het slangetje mag u slokjes water drinken. Als het slangetje in de maag ligt, wordt het centimeter voor centimeter teruggetrokken. Hierbij wordt de kringspier tussen de maag en de slokdarm gepasseerd. Hierna wordt de sonde in de slokdarm teruggetrokken en krijgt u met tussenpozen ongeveer tien slokjes water te drinken en tien hapjes pudding te eten. Tot slot passeert het slangetje de kringspier tussen slokdarm en de keel en wordt vervolgens verwijderd. Tijdens het gehele onderzoek wordt de spierdruk gemeten. Het onderzoek duurt ongeveer 60 minuten.', 'Tot slot': 'Het onderzoek vindt plaats binnen het MDL-centrum routenummer 1.4 locatie Almelo. Op het afgesproken tijdstip dient u zich te melden bij de receptie van deze afdeling. Eventuele begeleiding kan tijdens het onderzoek in de wachtkamer plaatsnemen.', 'Vragen': 'Heeft u na het lezen van deze folder nog vragen over dit onderzoek, dan kunt u contact opnemen met het MDL-centrum; telefoonnummer: 088 708 34 00.', 'Check uw dossier op MijnZGT': 'MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Wat is het doel van een slokdarmdrukmeting?,Het doel van een slokdarmdrukmeting is om een indruk te krijgen van de spierbewegingen in de slokdarm en de werking van de kringspier op de overgang van de slokdarm naar de maag.,0.0,0.04,95.0
